travelCode,User_ID,Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check_in,Hotel_TotalPrice,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price,car_rental_status
66973,650,Sao Paulo (SP),Campo Grande (MS),premium,447.53,0.44,168.22,CloudFy,2021-11-18,Hotel BW,Campo Grande (MS),2,60.39,2021-11-18,120.78,Andersonbury,New Breannaborough,Luxury,Sixt,5.0,433.0,Full-to-Full,Cancelled,10230.0,1
110323,1092,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,2021-02-25,Hotel AU,Recife (PE),1,312.83,2021-02-25,312.83,,,,,,,,,,0
19978,194,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,2021-09-09,Hotel AU,Recife (PE),3,312.83,2021-09-09,938.49,Fernandezview,East Lydiaside,Hatchback,Hertz,3.0,221.0,Prepaid,Cancelled,2157.0,1
116763,1157,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2020-02-01,Hotel BD,Natal (RN),1,242.88,2020-01-02,242.88,Lisaland,Matthewview,Hatchback,Sixt,3.0,425.0,Partial,Cancelled,3786.0,1
13894,137,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,2021-02-09,Hotel BP,Brasilia (DF),3,247.62,2021-09-02,742.86,East Davidshire,Santosshire,Luxury,Hertz,5.0,249.0,Prepaid,Cancelled,6560.0,1
81909,797,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,2020-04-30,Hotel AU,Recife (PE),1,312.83,2020-04-30,312.83,,,,,,,,,,0
37663,357,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,2022-11-24,Hotel AF,Sao Paulo (SP),3,139.1,2022-11-24,417.3,Angelaville,North Brian,SUV,Hertz,2.0,316.0,Partial,Pending,4407.0,1
126889,1254,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,2020-08-20,Hotel BD,Natal (RN),4,242.88,2020-08-20,971.52,,,,,,,,,,0
135185,1330,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2022-03-24,Hotel Z,Aracaju (SE),3,208.04,2022-03-24,624.12,,,,,,,,,,0
97691,967,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2020-02-04,Hotel AF,Sao Paulo (SP),4,139.1,2020-04-02,556.4,,,,,,,,,,0
2522,22,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,2020-04-23,Hotel BW,Campo Grande (MS),4,60.39,2020-04-23,241.56,,,,,,,,,,0
28115,268,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,2021-09-16,Hotel BD,Natal (RN),3,242.88,2021-09-16,728.64,Harrishaven,West Luis,Luxury,Hertz,5.0,485.0,Full-to-Full,Pending,11273.0,1
107108,1063,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2020-06-25,Hotel BP,Brasilia (DF),4,247.62,2020-06-25,990.48,,,,,,,,,,0
67435,653,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2020-02-27,Hotel AU,Recife (PE),4,312.83,2020-02-27,1251.32,Hortonport,Leefort,Hatchback,Budget,2.0,278.0,Partial,Pending,2550.0,1
116141,1152,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2020-09-24,Hotel AU,Recife (PE),4,312.83,2020-09-24,1251.32,Pamstad,New Teresa,Hatchback,Avis,2.0,224.0,Full-to-Full,Cancelled,2117.0,1
24229,237,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,2020-05-11,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-11-05,497.97,Cruzport,Port Amanda,SUV,Enterprise,4.0,95.0,Prepaid,Pending,1912.0,1
45402,442,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,2021-08-07,Hotel K,Salvador (BH),1,263.41,2021-07-08,263.41,,,,,,,,,,0
102950,1022,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2021-06-17,Hotel AU,Recife (PE),4,312.83,2021-06-17,1251.32,Lancestad,Georgeshire,SUV,Sixt,5.0,352.0,Prepaid,Confirmed,5101.0,1
130041,1280,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,2021-12-30,Hotel BP,Brasilia (DF),2,247.62,2021-12-30,495.24,,,,,,,,,,0
133962,1319,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2021-02-09,Hotel K,Salvador (BH),3,263.41,2021-09-02,790.23,,,,,,,,,,0
33931,325,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,2022-03-31,Hotel AU,Recife (PE),3,312.83,2022-03-31,938.49,,,,,,,,,,0
88038,869,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,2021-09-12,Hotel Z,Aracaju (SE),1,208.04,2021-12-09,208.04,,,,,,,,,,0
107098,1063,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2020-04-16,Hotel Z,Aracaju (SE),4,208.04,2020-04-16,832.16,West Randyfurt,West Ashley,SUV,Enterprise,3.0,265.0,Partial,Confirmed,3860.0,1
108943,1080,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,2021-03-18,Hotel AU,Recife (PE),2,312.83,2021-03-18,625.66,,,,,,,,,,0
115406,1147,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,2022-04-08,Hotel Z,Aracaju (SE),2,208.04,2022-08-04,416.08,,,,,,,,,,0
52838,512,Campo Grande (MS),Natal (RN),economic,411.05,0.65,250.68,Rainbow,2020-05-28,Hotel BD,Natal (RN),1,242.88,2020-05-28,242.88,,,,,,,,,,0
45066,440,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,2021-02-25,Hotel CB,Rio de Janeiro (RJ),2,165.99,2021-02-25,331.98,Lucasmouth,Jonathanside,Luxury,Hertz,4.0,55.0,Partial,Confirmed,2518.0,1
31035,296,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,2021-01-21,Hotel A,Florianopolis (SC),3,313.02,2021-01-21,939.06,,,,,,,,,,0
27398,263,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,2020-03-09,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-09-03,497.97,East Henry,Port Stephen,Hatchback,Avis,5.0,250.0,Full-to-Full,Confirmed,2491.0,1
92564,914,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,2021-01-14,Hotel AU,Recife (PE),2,312.83,2021-01-14,625.66,,,,,,,,,,0
2469,21,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2023-09-02,Hotel BD,Natal (RN),2,242.88,2023-02-09,485.76,,,,,,,,,,0
52147,505,Campo Grande (MS),Sao Paulo (SP),firstClass,684.65,0.44,168.22,FlyingDrops,2021-05-08,Hotel AF,Sao Paulo (SP),2,139.1,2021-08-05,278.2,Perezmouth,Nancyberg,Hatchback,Hertz,2.0,214.0,Prepaid,Pending,2025.0,1
119928,1189,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2021-08-04,Hotel K,Salvador (BH),2,263.41,2021-04-08,526.82,Byrdstad,West Juliefurt,Hatchback,Hertz,4.0,126.0,Partial,Cancelled,1427.0,1
27864,266,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,2022-10-02,Hotel BW,Campo Grande (MS),1,60.39,2022-02-10,60.39,Bradyland,East Kimberly,Luxury,Enterprise,3.0,66.0,Prepaid,Cancelled,2609.0,1
79783,776,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,2020-07-23,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-07-23,497.97,,,,,,,,,,0
125671,1240,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,2021-02-18,Hotel BW,Campo Grande (MS),4,60.39,2021-02-18,241.56,Chanstad,Hendersonshire,Luxury,Budget,1.0,180.0,Prepaid,Confirmed,4564.0,1
75927,739,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,2020-05-21,Hotel BD,Natal (RN),4,242.88,2020-05-21,971.52,,,,,,,,,,0
27751,266,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,2019-12-12,Hotel AF,Sao Paulo (SP),4,139.1,2019-12-12,556.4,,,,,,,,,,0
13693,135,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,2019-10-17,Hotel AU,Recife (PE),4,312.83,2019-10-17,1251.32,Latashafurt,Port Edwardburgh,Sedan,Avis,2.0,114.0,Prepaid,Pending,1605.0,1
14567,146,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,2020-05-21,Hotel CB,Rio de Janeiro (RJ),3,165.99,2020-05-21,497.97,Kyleside,Martinburgh,Sedan,Sixt,1.0,227.0,Full-to-Full,Cancelled,2652.0,1
5010,49,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2022-03-31,Hotel K,Salvador (BH),2,263.41,2022-03-31,526.82,,,,,,,,,,0
51070,497,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1609.81,2.09,806.48,FlyingDrops,2022-01-13,Hotel CB,Rio de Janeiro (RJ),2,165.99,2022-01-13,331.98,East Jerry,North Amanda,Sedan,Sixt,5.0,368.0,Prepaid,Confirmed,4346.0,1
27676,265,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,2020-05-14,Hotel BP,Brasilia (DF),1,247.62,2020-05-14,247.62,,,,,,,,,,0
64143,623,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,2022-03-02,Hotel Z,Aracaju (SE),1,208.04,2022-02-03,208.04,Port Josephborough,Ellisville,Sedan,Sixt,5.0,300.0,Partial,Cancelled,3689.0,1
81588,794,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2020-08-20,Hotel AU,Recife (PE),2,312.83,2020-08-20,625.66,,,,,,,,,,0
64769,631,Campo Grande (MS),Florianopolis (SC),economic,764.53,1.49,573.81,Rainbow,2021-08-04,Hotel A,Florianopolis (SC),3,313.02,2021-04-08,939.06,Russellhaven,Tracyland,Luxury,Sixt,2.0,289.0,Prepaid,Confirmed,6910.0,1
5110,50,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,2021-03-25,Hotel BW,Campo Grande (MS),1,60.39,2021-03-25,60.39,West Veronica,New Katelyn,Hatchback,Avis,4.0,134.0,Prepaid,Pending,1509.0,1
62102,606,Campo Grande (MS),Aracaju (SE),premium,1146.95,1.69,650.1,Rainbow,2020-03-19,Hotel Z,Aracaju (SE),2,208.04,2020-03-19,416.08,Stanleytown,New Aaronbury,Hatchback,Enterprise,4.0,242.0,Partial,Confirmed,2374.0,1
35087,337,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,2019-11-14,Hotel BW,Campo Grande (MS),2,60.39,2019-11-14,120.78,Michaelburgh,West Brian,Hatchback,Hertz,5.0,51.0,Prepaid,Pending,890.0,1
129711,1278,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,2021-09-09,Hotel BP,Brasilia (DF),3,247.62,2021-09-09,742.86,Marieland,Markland,Luxury,Hertz,4.0,203.0,Partial,Cancelled,5476.0,1
50522,491,Campo Grande (MS),Brasilia (DF),firstClass,870.91,0.72,277.7,Rainbow,2022-10-20,Hotel BP,Brasilia (DF),3,247.62,2022-10-20,742.86,,,,,,,,,,0
7962,77,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2020-01-10,Hotel Z,Aracaju (SE),3,208.04,2020-10-01,624.12,South John,East Ryan,Sedan,Hertz,2.0,153.0,Partial,Cancelled,1991.0,1
70585,684,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2021-03-18,Hotel BD,Natal (RN),3,242.88,2021-03-18,728.64,,,,,,,,,,0
127285,1256,Florianopolis (SC),Sao Paulo (SP),firstClass,762.89,1.46,562.14,FlyingDrops,2021-12-16,Hotel AF,Sao Paulo (SP),3,139.1,2021-12-16,417.3,,,,,,,,,,0
113584,1127,Florianopolis (SC),Aracaju (SE),economic,879.1,2.1,808.85,CloudFy,2022-09-15,Hotel Z,Aracaju (SE),3,208.04,2022-09-15,624.12,,,,,,,,,,0
36982,352,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,2022-01-27,Hotel AU,Recife (PE),2,312.83,2022-01-27,625.66,Curtisshire,Nicholasside,SUV,Enterprise,2.0,435.0,Partial,Confirmed,5829.0,1
26649,256,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,2020-10-22,Hotel BP,Brasilia (DF),3,247.62,2020-10-22,742.86,,,,,,,,,,0
120303,1193,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,2022-02-17,Hotel AU,Recife (PE),1,312.83,2022-02-17,312.83,,,,,,,,,,0
109990,1090,Florianopolis (SC),Salvador (BH),economic,898.67,2.44,937.77,CloudFy,2020-06-02,Hotel K,Salvador (BH),1,263.41,2020-02-06,263.41,North Brucestad,Chadstad,SUV,Enterprise,5.0,355.0,Prepaid,Pending,5120.0,1
96621,956,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,2020-04-06,Hotel CB,Rio de Janeiro (RJ),1,165.99,2020-06-04,165.99,South Shelbyview,North Brendaburgh,Hatchback,Budget,4.0,433.0,Full-to-Full,Cancelled,3905.0,1
33982,326,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,2020-01-16,Hotel BD,Natal (RN),1,242.88,2020-01-16,242.88,,,,,,,,,,0
126875,1254,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,2020-05-14,Hotel K,Salvador (BH),4,263.41,2020-05-14,1053.64,Port Joseph,Brayhaven,Sedan,Hertz,3.0,168.0,Partial,Cancelled,2211.0,1
4968,49,Brasilia (DF),Campo Grande (MS),premium,831.7,0.72,277.7,CloudFy,2021-10-06,Hotel BW,Campo Grande (MS),3,60.39,2021-06-10,181.17,New Robert,North Zachary,SUV,Budget,5.0,258.0,Prepaid,Cancelled,3990.0,1
67078,651,Natal (RN),Sao Paulo (SP),firstClass,1148.78,0.85,327.55,Rainbow,2020-09-04,Hotel AF,Sao Paulo (SP),2,139.1,2020-04-09,278.2,,,,,,,,,,0
66071,641,Campo Grande (MS),Rio de Janeiro (RJ),firstClass,1754.17,2.09,806.48,Rainbow,2022-10-02,Hotel CB,Rio de Janeiro (RJ),1,165.99,2022-02-10,165.99,,,,,,,,,,0
28290,271,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,2020-09-04,Hotel K,Salvador (BH),1,263.41,2020-04-09,263.41,,,,,,,,,,0
53890,521,Campo Grande (MS),Sao Paulo (SP),premium,536.98,0.44,168.22,CloudFy,2022-03-03,Hotel AF,Sao Paulo (SP),2,139.1,2022-03-03,278.2,,,,,,,,,,0
41634,404,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,2020-01-16,Hotel CB,Rio de Janeiro (RJ),2,165.99,2020-01-16,331.98,New Ashley,Port Danieltown,Luxury,Avis,4.0,403.0,Full-to-Full,Cancelled,9487.0,1
6614,64,Brasilia (DF),Rio de Janeiro (RJ),economic,371.04,0.48,183.37,Rainbow,2021-07-22,Hotel CB,Rio de Janeiro (RJ),2,165.99,2021-07-22,331.98,Andersonstad,North Stephen,SUV,Hertz,3.0,314.0,Partial,Confirmed,4451.0,1
128136,1263,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,2020-01-30,Hotel Z,Aracaju (SE),1,208.04,2020-01-30,208.04,,,,,,,,,,0
106649,1059,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,2020-02-01,Hotel Z,Aracaju (SE),1,208.04,2020-01-02,208.04,Devonshire,Port Joeberg,Luxury,Budget,4.0,380.0,Full-to-Full,Cancelled,9014.0,1
66986,650,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,2022-02-17,Hotel BW,Campo Grande (MS),1,60.39,2022-02-17,60.39,,,,,,,,,,0
52261,507,Campo Grande (MS),Sao Paulo (SP),premium,441.34,0.44,168.22,Rainbow,2020-07-05,Hotel AF,Sao Paulo (SP),2,139.1,2020-05-07,278.2,Brandyburgh,South Carlosbury,SUV,Avis,5.0,337.0,Full-to-Full,Pending,4932.0,1
56235,547,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,2019-03-10,Hotel AU,Recife (PE),3,312.83,2019-10-03,938.49,,,,,,,,,,0
57551,560,Campo Grande (MS),Salvador (BH),premium,834.61,1.36,522.34,Rainbow,2021-01-04,Hotel K,Salvador (BH),3,263.41,2021-04-01,790.23,South James,North Troyton,SUV,Enterprise,4.0,440.0,Partial,Pending,6080.0,1
73003,709,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,2020-03-26,Hotel BD,Natal (RN),4,242.88,2020-03-26,971.52,Haroldstad,East Mary,Hatchback,Enterprise,5.0,205.0,Prepaid,Pending,2131.0,1
117863,1166,Florianopolis (SC),Brasilia (DF),firstClass,1127.36,1.66,637.56,CloudFy,2021-09-30,Hotel BP,Brasilia (DF),2,247.62,2021-09-30,495.24,Port Chadhaven,West Kelly,Luxury,Avis,5.0,200.0,Prepaid,Confirmed,5570.0,1
6997,67,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,2021-10-21,Hotel Z,Aracaju (SE),4,208.04,2021-10-21,832.16,Nicolemouth,Joelhaven,Luxury,Avis,4.0,445.0,Prepaid,Cancelled,10326.0,1
124310,1228,Florianopolis (SC),Rio de Janeiro (RJ),economic,313.62,1.21,466.3,CloudFy,2020-05-14,Hotel CB,Rio de Janeiro (RJ),1,165.99,2020-05-14,165.99,Yolandahaven,New Kevinshire,SUV,Enterprise,3.0,323.0,Partial,Confirmed,4577.0,1
73258,711,Sao Paulo (SP),Campo Grande (MS),economic,367.22,0.44,168.22,Rainbow,2020-10-22,Hotel BW,Campo Grande (MS),2,60.39,2020-10-22,120.78,Port Shawn,South Todd,Sedan,Enterprise,5.0,378.0,Prepaid,Confirmed,4466.0,1
51346,500,Campo Grande (MS),Natal (RN),firstClass,749.85,0.65,250.68,FlyingDrops,2020-09-01,Hotel BD,Natal (RN),4,242.88,2020-01-09,971.52,,,,,,,,,,0
95635,945,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,2020-02-01,Hotel BP,Brasilia (DF),4,247.62,2020-01-02,990.48,,,,,,,,,,0
28521,273,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,2020-06-18,Hotel BW,Campo Grande (MS),1,60.39,2020-06-18,60.39,,,,,,,,,,0
133636,1316,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,2020-12-31,Hotel K,Salvador (BH),1,263.41,2020-12-31,263.41,,,,,,,,,,0
67389,652,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,2022-11-08,Hotel K,Salvador (BH),2,263.41,2022-08-11,526.82,New Michael,Lake Laurieside,Sedan,Budget,1.0,302.0,Full-to-Full,Pending,3429.0,1
126315,1249,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,2022-03-24,Hotel CB,Rio de Janeiro (RJ),4,165.99,2022-03-24,663.96,East Cynthiamouth,Port Tasha,SUV,Hertz,3.0,57.0,Partial,Cancelled,1399.0,1
81161,789,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,2022-02-17,Hotel AU,Recife (PE),2,312.83,2022-02-17,625.66,West Thomas,Savannahside,Hatchback,Hertz,5.0,226.0,Prepaid,Pending,2299.0,1
68401,662,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,2022-07-04,Hotel BP,Brasilia (DF),4,247.62,2022-04-07,990.48,,,,,,,,,,0
16880,168,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,2022-07-07,Hotel AF,Sao Paulo (SP),1,139.1,2022-07-07,139.1,,,,,,,,,,0
121150,1202,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,2019-12-19,Hotel CB,Rio de Janeiro (RJ),1,165.99,2019-12-19,165.99,Wileyside,Howardburgh,SUV,Hertz,5.0,280.0,Full-to-Full,Pending,4231.0,1
62642,611,Campo Grande (MS),Sao Paulo (SP),firstClass,620.16,0.44,168.22,CloudFy,2020-12-17,Hotel AF,Sao Paulo (SP),4,139.1,2020-12-17,556.4,,,,,,,,,,0
125330,1236,Florianopolis (SC),Salvador (BH),firstClass,1640.8,2.44,937.77,CloudFy,2022-06-01,Hotel K,Salvador (BH),2,263.41,2022-01-06,526.82,Henryland,Reedmouth,Luxury,Budget,5.0,157.0,Full-to-Full,Pending,4729.0,1
79696,775,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,2021-11-25,Hotel K,Salvador (BH),1,263.41,2021-11-25,263.41,Whitneybury,West Samanthafort,Luxury,Avis,3.0,222.0,Partial,Confirmed,5724.0,1
11472,112,Recife (PE),Brasilia (DF),firstClass,709.25,0.63,242.21,CloudFy,2022-04-28,Hotel BP,Brasilia (DF),3,247.62,2022-04-28,742.86,South Jillian,Emmaberg,Luxury,Sixt,5.0,149.0,Full-to-Full,Confirmed,4553.0,1
41232,400,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,2020-09-07,Hotel BD,Natal (RN),3,242.88,2020-07-09,728.64,,,,,,,,,,0
92488,913,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,2020-02-27,Hotel CB,Rio de Janeiro (RJ),4,165.99,2020-02-27,663.96,,,,,,,,,,0
109491,1085,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,2021-12-30,Hotel BW,Campo Grande (MS),1,60.39,2021-12-30,60.39,Traceyville,South Danielleview,Sedan,Avis,5.0,103.0,Prepaid,Cancelled,1721.0,1
119391,1185,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,2020-05-03,Hotel Z,Aracaju (SE),4,208.04,2020-03-05,832.16,,,,,,,,,,0
124713,1231,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,2021-07-10,Hotel BP,Brasilia (DF),4,247.62,2021-10-07,990.48,,,,,,,,,,0
125627,1240,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2020-04-16,Hotel AF,Sao Paulo (SP),2,139.1,2020-04-16,278.2,,,,,,,,,,0
40279,389,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,2020-10-12,Hotel Z,Aracaju (SE),2,208.04,2020-12-10,416.08,Richardshire,Port Anthony,Hatchback,Avis,1.0,149.0,Partial,Confirmed,1453.0,1
24137,236,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,2021-10-28,Hotel K,Salvador (BH),3,263.41,2021-10-28,790.23,,,,,,,,,,0
6785,65,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,2021-04-29,Hotel AU,Recife (PE),2,312.83,2021-04-29,625.66,,,,,,,,,,0
55303,540,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2020-03-12,Hotel AU,Recife (PE),1,312.83,2020-12-03,312.83,,,,,,,,,,0
13946,139,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,2019-12-12,Hotel K,Salvador (BH),4,263.41,2019-12-12,1053.64,,,,,,,,,,0
33446,322,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,2020-12-17,Hotel AU,Recife (PE),3,312.83,2020-12-17,938.49,Lake Michaelton,Fordtown,SUV,Avis,3.0,109.0,Prepaid,Pending,2022.0,1
115962,1150,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,2022-10-11,Hotel AF,Sao Paulo (SP),2,139.1,2022-11-10,278.2,Port Donnaberg,East Brentfurt,Luxury,Avis,5.0,392.0,Partial,Pending,9403.0,1
123306,1221,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,2020-09-17,Hotel BW,Campo Grande (MS),4,60.39,2020-09-17,241.56,,,,,,,,,,0
77337,752,Aracaju (SE),Campo Grande (MS),firstClass,1376.09,1.69,650.1,FlyingDrops,2020-09-01,Hotel BW,Campo Grande (MS),2,60.39,2020-01-09,120.78,,,,,,,,,,0
115627,1148,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,2023-08-06,Hotel K,Salvador (BH),2,263.41,2023-06-08,526.82,,,,,,,,,,0
67676,656,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,2019-10-24,Hotel BD,Natal (RN),3,242.88,2019-10-24,728.64,Thomaston,Stewartfurt,Hatchback,Enterprise,5.0,335.0,Prepaid,Confirmed,3171.0,1
80267,781,Sao Paulo (SP),Aracaju (SE),premium,962.54,1.02,392.76,Rainbow,2020-01-23,Hotel Z,Aracaju (SE),2,208.04,2020-01-23,416.08,Willistown,Perezburgh,Sedan,Sixt,2.0,439.0,Full-to-Full,Cancelled,4861.0,1
71394,693,Natal (RN),Sao Paulo (SP),firstClass,1148.78,0.85,327.55,Rainbow,2020-06-08,Hotel AF,Sao Paulo (SP),1,139.1,2020-08-06,139.1,Danielland,Yangchester,Sedan,Enterprise,1.0,333.0,Prepaid,Pending,3736.0,1
48805,478,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,2023-05-01,Hotel AU,Recife (PE),1,312.83,2023-01-05,312.83,,,,,,,,,,0
88696,877,Natal (RN),Aracaju (SE),economic,361.68,0.46,176.33,CloudFy,2019-03-10,Hotel Z,Aracaju (SE),4,208.04,2019-10-03,832.16,Alexanderton,Elizabethborough,Hatchback,Hertz,4.0,375.0,Full-to-Full,Cancelled,3421.0,1
75721,737,Sao Paulo (SP),Salvador (BH),economic,793.27,1.04,401.66,CloudFy,2021-08-26,Hotel K,Salvador (BH),4,263.41,2021-08-26,1053.64,,,,,,,,,,0
72653,706,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,2020-10-15,Hotel BW,Campo Grande (MS),1,60.39,2020-10-15,60.39,Potterville,Port Cheryl,Hatchback,Budget,5.0,157.0,Prepaid,Pending,1724.0,1
123941,1225,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,2020-08-10,Hotel BD,Natal (RN),2,242.88,2020-10-08,485.76,,,,,,,,,,0
