Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date,Hotel_Name,Arrival_place,Hotel_stay,Hotel_per_day_price,Check_in,Hotel_TotalPrice,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,Car_bookingStatus,total_rent_price
0,7,0,964.83,2.16,830.86,0,47,7,7,3,263.41,47,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,0,426.91,1.46,562.14,0,84,1,8,2,139.1,83,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,7,1,1684.05,2.16,830.86,0,64,7,7,2,263.41,64,526.82,990,2902,0,1,5.0,145.0,1,0,1660.0
3,0,0,819.41,2.1,808.85,2,132,8,0,2,208.04,131,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,2,1351.89,2.3,885.57,2,27,6,6,1,165.99,26,165.99,2268,831,2,2,5.0,301.0,1,2,4498.0
3,8,1,738.8,1.46,562.14,2,153,1,8,1,139.1,152,139.1,1279,832,3,0,1.0,359.0,0,1,3979.0
2,8,0,375.51,0.44,168.22,0,70,1,8,1,139.1,69,139.1,3138,2809,0,0,4.0,239.0,0,1,2354.0
0,3,0,869.13,2.1,808.85,0,14,0,3,1,313.02,53,313.02,959,1855,0,1,2.0,374.0,2,0,3309.0
5,3,2,1074.75,1.76,676.53,0,14,0,3,2,313.02,53,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,4,2,474.6,0.58,222.67,0,147,3,4,2,242.88,146,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,1,1569.65,1.66,637.56,1,10,0,3,3,313.02,9,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,0,317.08,1.21,466.3,2,38,6,6,1,165.99,45,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1292.29,1.76,676.53,1,92,2,5,1,312.83,67,312.83,1137,1006,0,1,1.0,196.0,2,0,1842.0
2,5,2,959.91,1.39,535.4,0,51,2,5,1,312.83,41,312.83,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,1,1376.09,1.69,650.1,1,40,5,2,4,60.39,39,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1175.62,1.76,676.53,2,160,2,5,1,312.83,163,312.83,2047,2800,3,4,3.0,83.0,0,0,1370.0
3,7,0,898.67,2.44,937.77,0,97,7,7,4,263.41,80,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,762.89,1.46,562.14,1,40,1,8,2,139.1,39,278.2,1757,2056,0,0,4.0,465.0,1,0,4134.0
3,4,0,780.68,1.84,709.37,2,100,3,4,2,242.88,100,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,1,1385.49,1.84,709.37,2,47,3,4,4,242.88,47,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,21,1,8,2,139.1,20,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,0,1,1473.41,1.69,650.1,1,86,8,0,1,208.04,85,208.04,2240,565,2,0,5.0,381.0,0,0,5462.0
3,4,2,1128.51,1.84,709.37,0,130,3,4,3,242.88,129,728.64,2167,2268,1,4,1.0,231.0,1,0,5587.0
0,5,2,835.21,1.44,555.74,0,2,2,5,4,312.83,6,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,7,1,1427.22,1.04,401.66,1,129,7,7,1,263.41,162,263.41,1882,3123,0,3,1.0,78.0,2,0,921.0
1,5,1,772.21,0.63,242.21,2,99,2,5,1,312.83,99,312.83,3111,2318,3,0,5.0,319.0,0,2,3851.0
1,4,1,1433.35,1.43,550.69,1,175,3,4,3,242.88,179,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,1,1376.09,1.69,650.1,1,186,5,2,1,60.39,190,60.39,2518,1491,0,2,2.0,104.0,2,2,1166.0
5,1,1,721.93,0.63,242.21,2,35,4,1,2,247.62,34,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,151,1,8,4,139.1,167,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,1,721.93,0.63,242.21,2,189,4,1,1,247.62,197,247.62,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,5,1,691.39,0.63,242.21,1,141,2,5,2,312.83,158,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,1,1487.52,1.66,637.56,0,98,0,3,4,313.02,93,1252.08,408,2124,1,1,3.0,189.0,0,2,5040.0
3,6,2,481.42,1.21,466.3,2,115,6,6,1,165.99,98,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,7,0,615.26,1.36,522.34,2,123,7,7,1,263.41,122,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,2,630.34,1.02,392.76,0,45,1,8,1,139.1,54,139.1,372,2650,1,4,4.0,385.0,0,1,9129.0
5,6,1,1611.14,2.3,885.57,2,103,6,6,3,165.99,103,497.97,1782,1692,1,2,5.0,123.0,2,0,4055.0
1,8,1,904.0,0.67,257.81,1,37,1,8,4,139.1,19,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,2,1248.7,2.1,808.85,2,112,8,0,4,208.04,111,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,1,1487.52,1.66,637.56,0,46,0,3,3,313.02,46,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,2,1174.97,2.1,808.85,0,108,0,3,2,313.02,108,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,2,535.95,0.46,176.33,0,15,3,4,2,242.88,16,485.76,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,6,0,717.04,1.55,597.61,0,145,6,6,1,165.99,132,165.99,1149,2949,2,4,3.0,140.0,0,2,2390.0
3,0,2,1149.53,2.1,808.85,0,16,8,0,4,208.04,17,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,3,1,1434.38,1.76,676.53,1,112,0,3,2,313.02,111,626.04,55,2484,0,0,2.0,395.0,1,2,3490.0
3,2,2,697.65,1.49,573.81,0,86,5,2,3,60.39,85,181.17,3233,590,1,1,5.0,154.0,1,2,4664.0
3,8,1,762.89,1.46,562.14,1,27,1,8,1,139.1,26,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,0,684.88,1.44,555.74,0,85,8,0,4,208.04,97,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,5,2,959.91,1.39,535.4,0,58,2,5,4,312.83,57,1251.32,920,2181,0,0,2.0,92.0,0,0,1061.0
3,7,2,1311.38,2.44,937.77,0,9,7,7,1,263.41,8,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,5,0,829.91,1.26,486.52,0,137,2,5,4,312.83,136,1251.32,876,1337,2,4,3.0,283.0,2,0,4079.0
4,1,2,919.89,1.43,550.69,2,20,4,1,4,247.62,40,990.48,12,12,2,2,4.0,213.0,0,0,3335.0
3,4,1,1315.27,1.84,709.37,0,107,3,4,3,242.88,107,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,7,2,834.61,1.36,522.34,2,72,7,7,3,263.41,101,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,2,1021.53,1.69,650.1,0,33,5,2,4,60.39,58,241.56,2305,672,3,2,5.0,100.0,2,0,1694.0
1,8,1,893.65,0.67,257.81,0,34,1,8,3,139.1,33,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,1,1582.41,2.1,808.85,2,16,0,3,3,313.02,17,939.06,156,2286,2,1,3.0,483.0,2,1,6478.0
1,6,1,649.64,0.48,183.37,0,33,6,6,2,165.99,58,331.98,1393,3096,0,3,4.0,416.0,2,0,3762.0
2,3,2,1031.59,1.49,573.81,0,33,0,3,1,313.02,58,313.02,1942,2698,1,3,4.0,212.0,2,1,5664.0
1,4,1,1313.76,1.43,550.69,0,57,3,4,4,242.88,56,971.52,2903,1878,1,1,5.0,368.0,1,2,8924.0
3,4,1,1315.27,1.84,709.37,0,0,3,4,1,242.88,1,242.88,870,214,0,2,4.0,429.0,2,2,3844.0
4,8,1,1142.29,0.85,327.55,1,17,1,8,1,139.1,18,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,3,0,764.53,1.49,573.81,2,117,0,3,3,313.02,117,939.06,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,1,949.58,1.49,573.81,0,34,5,2,1,60.39,33,60.39,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,5,0,406.36,0.58,222.67,2,110,2,5,2,312.83,72,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,3,1,1446.34,1.49,573.81,0,81,0,3,4,313.02,110,1252.08,1970,2833,3,2,2.0,294.0,1,2,3390.0
0,4,0,332.1,0.46,176.33,0,90,3,4,2,242.88,90,485.76,2614,1980,3,3,1.0,75.0,0,2,1159.0
5,7,1,1484.94,2.05,788.55,0,26,7,7,2,263.41,25,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,5,0,432.1,0.63,242.21,0,24,2,5,3,312.83,49,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,2,1116.83,1.69,650.1,2,71,5,2,4,60.39,70,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,0,1,1260.1,1.11,425.98,0,14,8,0,3,208.04,53,624.12,2729,674,3,3,2.0,153.0,1,0,1991.0
5,6,1,1706.89,2.3,885.57,1,163,6,6,4,165.99,161,663.96,2098,89,3,3,1.0,287.0,2,0,3269.0
5,7,0,861.68,2.05,788.55,2,39,7,7,2,263.41,38,526.82,68,1329,3,2,3.0,346.0,0,1,3990.0
3,7,2,1367.88,2.44,937.77,2,30,7,7,4,263.41,30,1053.64,758,1446,3,4,4.0,190.0,0,1,2523.0
3,4,1,1348.79,1.84,709.37,1,138,3,4,4,242.88,138,971.52,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,0,695.3,1.76,676.53,2,100,2,5,4,312.83,100,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,8,1,684.65,0.44,168.22,1,126,1,8,4,139.1,126,556.4,372,2880,2,2,4.0,496.0,1,2,6737.0
0,4,2,535.95,0.46,176.33,0,24,3,4,4,242.88,49,971.52,78,269,0,3,3.0,358.0,0,1,3243.0
4,0,1,611.4,0.46,176.33,2,164,8,0,3,208.04,150,624.12,1105,1158,2,1,4.0,436.0,1,2,6007.0
4,7,1,1744.87,1.85,710.57,1,55,7,7,3,263.41,63,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,2,573.61,0.63,242.21,0,5,4,1,2,247.62,3,495.24,278,2718,2,2,3.0,103.0,1,1,1922.0
3,1,1,1097.17,1.66,637.56,1,40,4,1,4,247.62,39,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,51,1,8,2,139.1,41,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,7,0,793.27,1.04,401.66,0,33,7,7,3,263.41,58,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,5,2,835.21,1.44,555.74,0,57,2,5,3,312.83,56,938.49,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,7,2,1289.31,1.85,710.57,0,12,7,7,3,263.41,12,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,6,0,910.7,2.3,885.57,0,24,6,6,3,165.99,49,497.97,554,2382,0,0,5.0,250.0,0,1,2491.0
2,1,2,661.32,0.72,277.7,0,83,4,1,1,247.62,82,247.62,2005,1642,2,3,1.0,267.0,1,1,3734.0
3,5,2,1013.4,1.76,676.53,2,75,2,5,2,312.83,74,625.66,2821,497,3,2,4.0,233.0,2,2,2960.0
3,6,2,469.92,1.21,466.3,0,29,6,6,3,165.99,29,497.97,891,3162,3,2,1.0,458.0,1,2,4966.0
3,1,2,885.37,1.66,637.56,0,96,4,1,1,247.62,96,247.62,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,1,721.93,0.63,242.21,2,39,4,1,2,247.62,38,495.24,2617,1465,3,1,4.0,430.0,1,2,4921.0
5,2,1,1069.12,1.39,535.4,2,53,5,2,4,60.39,52,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,0,427.0,1.46,562.14,2,165,1,8,2,139.1,164,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,4,0,301.51,0.58,222.67,0,62,3,4,4,242.88,24,971.52,2600,1077,1,4,4.0,150.0,0,2,4443.0
6,5,1,1464.89,1.26,486.52,1,64,2,5,4,312.83,64,1251.32,2543,5,1,1,2.0,272.0,2,2,6566.0
0,8,2,588.14,1.02,392.76,2,119,1,8,3,139.1,153,417.3,1619,1455,2,0,5.0,115.0,2,2,2269.0
0,7,2,1289.05,2.16,830.86,2,179,7,7,4,263.41,182,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,1,730.43,1.02,392.76,0,150,1,8,4,139.1,154,556.4,1251,163,0,4,2.0,310.0,0,1,2801.0
0,1,0,548.62,1.11,425.98,2,18,4,1,4,247.62,14,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,762.89,1.46,562.14,1,19,1,8,1,139.1,27,139.1,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,2,554.87,1.46,562.14,0,71,1,8,4,139.1,70,556.4,32,2682,0,4,4.0,296.0,2,2,2805.0
1,5,2,559.13,0.63,242.21,2,101,2,5,4,312.83,102,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,8,2,698.1,0.67,257.81,0,70,1,8,2,139.1,69,278.2,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,8,2,657.87,1.26,486.52,0,139,1,8,4,139.1,139,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,1,1484.94,2.05,788.55,0,167,7,7,2,263.41,137,526.82,1967,1936,2,1,5.0,476.0,0,2,6611.0
3,1,0,636.51,1.66,637.56,0,14,4,1,4,247.62,53,990.48,296,2099,0,0,2.0,97.0,1,0,1120.0
2,3,0,764.53,1.49,573.81,2,10,0,3,2,313.02,9,626.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,1,959.29,1.11,425.98,2,124,4,1,4,247.62,140,990.48,868,1444,1,2,1.0,235.0,2,2,5671.0
5,1,2,573.61,0.63,242.21,0,34,4,1,3,247.62,33,742.86,1092,1035,0,1,4.0,432.0,1,2,3866.0
2,0,1,1473.41,1.69,650.1,1,43,8,0,2,208.04,43,416.08,1214,177,1,3,1.0,250.0,1,1,5971.0
0,2,0,743.54,1.69,650.1,2,147,5,2,2,60.39,146,120.78,1237,3007,3,2,5.0,413.0,0,0,4796.0
3,6,1,624.89,1.21,466.3,1,122,6,6,3,165.99,121,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,5,1,1292.29,1.76,676.53,1,50,2,5,2,312.83,28,625.66,1558,419,0,0,4.0,409.0,1,0,3716.0
1,6,2,457.95,0.48,183.37,0,46,6,6,4,165.99,46,663.96,648,822,3,1,2.0,339.0,0,0,3842.0
2,5,2,991.22,1.39,535.4,2,139,2,5,4,312.83,139,1251.32,2535,282,0,3,2.0,312.0,2,1,2834.0
3,6,1,585.77,1.21,466.3,0,40,6,6,2,165.99,39,331.98,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,1,1385.49,1.84,709.37,2,107,3,4,3,242.88,107,728.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,1,2,586.06,0.67,257.81,2,67,4,1,4,247.62,79,990.48,96,1103,2,2,3.0,80.0,1,0,1680.0
0,6,0,712.64,1.55,597.61,2,105,6,6,3,165.99,105,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,4,1,549.96,0.46,176.33,2,17,3,4,1,242.88,18,242.88,2477,1544,0,0,3.0,306.0,0,2,2844.0
3,7,0,898.67,2.44,937.77,0,88,7,7,3,263.41,87,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,2,1367.88,2.44,937.77,2,96,7,7,3,263.41,96,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,7,2,1311.38,2.44,937.77,0,15,7,7,1,263.41,16,263.41,1776,916,0,1,1.0,472.0,2,2,4057.0
5,4,2,474.6,0.58,222.67,0,66,3,4,1,242.88,66,242.88,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,4,2,1114.55,1.84,709.37,2,20,3,4,2,242.88,40,485.76,2428,563,3,3,5.0,302.0,0,0,3716.0
3,1,2,814.55,1.66,637.56,2,124,4,1,2,247.62,140,495.24,14,636,2,0,2.0,292.0,2,0,4107.0
3,2,1,949.58,1.49,573.81,0,113,5,2,3,60.39,112,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,1,1574.28,2.1,808.85,1,23,8,0,1,208.04,22,208.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,2,588.14,1.02,392.76,2,75,1,8,3,139.1,74,417.3,939,2831,2,2,2.0,153.0,2,1,2448.0
5,1,2,638.63,0.63,242.21,2,2,4,1,2,247.62,6,495.24,3243,358,1,0,1.0,225.0,1,2,5462.0
4,2,1,855.82,0.65,250.68,2,22,5,2,3,60.39,21,181.17,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,2,0,583.6,0.72,277.7,0,51,5,2,2,60.39,41,120.78,413,2806,1,1,4.0,120.0,1,2,3822.0
6,2,0,335.16,0.44,168.22,0,47,5,2,1,60.39,47,60.39,2702,3104,0,4,2.0,453.0,1,1,3942.0
3,1,1,1097.17,1.66,637.56,1,54,4,1,3,247.62,50,742.86,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,7,1,1724.49,1.76,676.56,1,31,7,7,3,263.41,31,790.23,222,1869,2,2,5.0,112.0,1,2,2210.0
1,0,0,721.2,1.11,425.98,2,77,8,0,2,208.04,77,416.08,2928,80,0,3,5.0,457.0,2,1,4141.0
3,7,2,1311.38,2.44,937.77,0,50,7,7,2,263.41,28,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,1,2,638.63,0.63,242.21,2,78,4,1,1,247.62,78,247.62,3347,3335,4,5,3.0,277.0,3,3,3713.0
6,0,0,647.9,1.02,392.76,2,89,8,0,4,208.04,84,832.16,1144,3037,2,1,1.0,53.0,1,0,1167.0
3,1,0,555.01,1.66,637.56,2,89,4,1,4,247.62,84,990.48,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,2,755.62,1.11,425.98,0,48,4,1,4,247.62,48,990.48,202,3080,2,4,2.0,303.0,2,1,4263.0
5,8,0,545.95,1.26,486.52,2,50,1,8,4,139.1,28,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,6,0,946.55,2.09,806.48,2,63,6,6,1,165.99,59,165.99,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,1,0,517.82,0.72,277.7,2,27,4,1,2,247.62,26,495.24,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,3,1,1354.53,1.76,676.53,0,98,0,3,2,313.02,93,626.04,1170,1537,0,2,1.0,222.0,1,0,2061.0
5,7,1,1470.41,2.05,788.55,2,85,7,7,1,263.41,97,263.41,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,7,2,1242.65,2.05,788.55,0,38,7,7,2,263.41,45,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,2,1,1376.09,1.69,650.1,1,17,5,2,3,60.39,18,181.17,2804,3109,0,4,1.0,216.0,2,1,2017.0
0,6,0,712.64,1.55,597.61,2,157,6,6,3,165.99,157,497.97,2154,1882,1,0,4.0,139.0,2,0,4199.0
5,8,1,980.83,1.26,486.52,2,111,1,8,3,139.1,76,417.3,353,107,2,3,3.0,211.0,1,0,3249.0
0,5,1,1119.47,1.44,555.74,2,30,2,5,4,312.83,30,1251.32,2046,937,0,3,5.0,96.0,2,0,1256.0
1,3,2,1189.32,1.66,637.56,0,65,0,3,1,313.02,65,313.02,2478,3056,1,3,5.0,153.0,1,0,4637.0
3,1,0,636.51,1.66,637.56,0,43,4,1,1,247.62,43,247.62,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,738.8,1.46,562.14,2,135,1,8,3,139.1,134,417.3,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,8,0,410.79,1.02,392.76,0,5,1,8,3,139.1,3,417.3,3177,783,1,1,2.0,328.0,1,0,7677.0
0,6,0,717.04,1.55,597.61,0,71,6,6,1,165.99,70,165.99,1020,2374,0,1,5.0,185.0,1,0,1941.0
4,5,1,806.91,0.58,222.67,2,125,2,5,2,312.83,125,625.66,3256,2565,0,3,5.0,226.0,2,2,2299.0
5,0,0,684.88,1.44,555.74,0,7,8,0,2,208.04,5,416.08,2917,1892,3,1,4.0,243.0,1,1,3051.0
3,7,1,1640.8,2.44,937.77,0,78,7,7,2,263.41,78,526.82,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,5,1,1119.47,1.44,555.74,2,84,2,5,2,312.83,83,625.66,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,1,1576.97,1.66,637.56,2,191,0,3,1,313.02,195,313.02,924,1,0,4,1.0,111.0,1,0,1180.0
5,0,0,684.88,1.44,555.74,0,70,8,0,1,208.04,69,208.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,1,1166.1,1.44,555.74,0,107,8,0,2,208.04,107,416.08,1650,1323,2,2,3.0,174.0,2,2,2768.0
1,6,0,371.04,0.48,183.37,2,133,6,6,3,165.99,149,497.97,3084,1487,0,2,1.0,396.0,1,2,3463.0
5,3,0,761.2,1.76,676.53,0,89,0,3,4,313.02,84,1252.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,0,1,1166.1,1.44,555.74,0,17,8,0,4,208.04,18,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,5,0,604.14,1.44,555.74,0,173,2,5,1,312.83,174,312.83,3256,611,3,2,1.0,65.0,0,2,1065.0
3,8,2,577.76,1.46,562.14,2,100,1,8,4,139.1,100,556.4,1516,2799,0,4,2.0,400.0,1,2,3521.0
6,2,2,447.53,0.44,168.22,0,16,5,2,1,60.39,17,60.39,2260,1237,3,0,1.0,158.0,2,1,1992.0
2,6,0,946.55,2.09,806.48,2,26,6,6,3,165.99,25,497.97,314,839,3,4,5.0,307.0,0,0,3750.0
3,7,1,1640.8,2.44,937.77,0,135,7,7,4,263.41,134,1053.64,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,5,1,1119.47,1.44,555.74,2,26,2,5,4,312.83,25,1251.32,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,0,1,1287.52,1.11,425.98,1,60,8,0,2,208.04,60,416.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,4,1,778.01,0.65,250.68,2,104,3,4,4,242.88,104,971.52,533,2270,2,3,2.0,489.0,2,0,6473.0
3,8,1,762.89,1.46,562.14,1,174,1,8,2,139.1,175,278.2,1329,2529,1,0,1.0,385.0,2,2,8672.0
6,5,1,1533.42,1.26,486.52,0,92,2,5,1,312.83,67,312.83,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,1,1,957.68,1.11,425.98,0,108,4,1,4,247.62,108,990.48,2404,2692,3,0,2.0,259.0,2,2,3046.0
0,6,2,1007.72,1.55,597.61,0,168,6,6,1,165.99,168,165.99,30,1090,0,4,2.0,474.0,0,2,4128.0
3,7,1,1630.75,2.44,937.77,2,0,7,7,4,263.41,1,1053.64,2592,3136,3,2,5.0,70.0,0,2,1370.0
0,5,1,1088.87,1.44,555.74,1,60,2,5,1,312.83,60,312.83,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,3,1,1487.52,1.66,637.56,0,167,0,3,4,313.02,137,1252.08,257,988,3,4,3.0,348.0,1,2,4007.0
3,5,0,674.52,1.76,676.53,0,37,2,5,4,312.83,19,1251.32,306,2516,2,2,5.0,388.0,0,0,5542.0
1,7,2,1268.97,1.76,676.56,2,109,7,7,1,263.41,109,263.41,1033,1863,0,0,3.0,125.0,2,1,1364.0
1,7,2,1346.6,1.76,676.56,0,71,7,7,3,263.41,70,790.23,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,0,1,1214.82,1.11,425.98,2,18,8,0,2,208.04,14,416.08,2873,1950,2,0,5.0,268.0,2,2,4103.0
1,6,0,344.26,0.48,183.37,0,71,6,6,1,165.99,70,165.99,930,2234,3,1,2.0,437.0,0,1,4837.0
0,5,0,604.14,1.44,555.74,0,43,2,5,2,312.83,43,625.66,1364,966,1,0,2.0,479.0,0,0,10729.0
3,8,1,762.89,1.46,562.14,1,49,1,8,1,139.1,15,139.1,21,2674,3,0,1.0,458.0,0,2,4992.0
3,2,0,478.02,1.49,573.81,0,42,5,2,4,60.39,42,241.56,1021,272,2,1,5.0,112.0,2,1,2241.0
3,2,0,544.86,1.49,573.81,2,52,5,2,1,60.39,51,60.39,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,2,832.77,1.39,535.4,2,9,5,2,3,60.39,8,181.17,2612,1471,2,0,3.0,420.0,0,1,5739.0
3,2,1,930.34,1.49,573.81,1,77,5,2,4,60.39,77,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,2,1174.97,2.1,808.85,0,166,0,3,1,313.02,165,313.02,3347,3335,4,5,3.0,277.0,3,3,3713.0
0,3,2,1132.81,2.1,808.85,2,37,0,3,4,313.02,19,1252.08,3347,3335,4,5,3.0,277.0,3,3,3713.0
2,0,0,886.9,1.69,650.1,0,63,8,0,4,208.04,59,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,1,1574.28,2.1,808.85,1,121,8,0,4,208.04,120,832.16,3026,3134,0,3,1.0,465.0,1,2,4020.0
3,7,1,1640.8,2.44,937.77,0,42,7,7,1,263.41,42,263.41,2687,2726,1,4,4.0,407.0,1,1,9578.0
0,8,1,752.27,1.02,392.76,2,49,1,8,4,139.1,15,556.4,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,0,1,611.59,0.46,176.33,1,11,8,0,1,208.04,11,208.04,3347,3335,4,5,3.0,277.0,3,3,3713.0
4,0,1,611.4,0.46,176.33,2,129,8,0,4,208.04,162,832.16,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,6,0,317.08,1.21,466.3,2,48,6,6,3,165.99,48,497.97,2611,864,3,2,2.0,224.0,1,1,2695.0
1,7,1,1665.24,1.76,676.56,2,76,7,7,4,263.41,88,1053.64,1265,1530,1,4,2.0,464.0,2,1,10418.0
2,6,2,1363.27,2.09,806.48,0,36,6,6,3,165.99,35,497.97,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,2,2,697.65,1.49,573.81,0,20,5,2,2,60.39,40,120.78,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,0,0,819.41,2.1,808.85,2,131,8,0,3,208.04,130,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
3,8,1,762.89,1.46,562.14,1,149,1,8,1,139.1,148,139.1,629,2908,1,1,5.0,421.0,2,2,10003.0
0,2,2,1116.83,1.69,650.1,2,76,5,2,1,60.39,88,60.39,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,3,0,803.39,1.76,676.53,2,5,0,3,1,313.02,3,313.02,3016,38,3,4,4.0,426.0,2,2,4853.0
2,0,1,1545.78,1.69,650.1,2,60,8,0,3,208.04,60,624.12,3347,3335,4,5,3.0,277.0,3,3,3713.0
1,2,0,629.54,0.72,277.7,2,1,5,2,4,60.39,10,241.56,3347,3335,4,5,3.0,277.0,3,3,3713.0
5,2,2,793.15,1.39,535.4,0,95,5,2,2,60.39,95,120.78,255,3272,3,3,4.0,476.0,2,2,5371.0
