travelCode,User_ID,Flight_price,Flight_duration,Flight_Distance,Departure_date,Hotel_stay,Check-in_x,Hotel_TotalPrice,Check-in_y,pickupLocation,dropoffLocation,carType,rentalAgency,rentalDuration,Car_total_distance,fuelPolicy,total_rent_price,Car_rented,review_car,review_hotel,review_flights,car_rating,overall_rating
83229,813,742.94,0.67,257.81,131,1,11,247.62,194,3347,3335,4,5,,,3,,0,35,0,1,0,3.5
83232,813,604.14,1.44,555.74,12,4,23,1251.32,194,3347,3335,4,5,,,3,,0,35,34,26,0,2.0
83236,813,1020.42,0.85,327.55,19,3,39,417.3,194,3347,3335,4,5,,,3,,0,35,30,42,0,2.0
83245,813,1145.72,1.26,486.52,82,2,75,625.66,194,3347,3335,4,5,,,3,,0,35,16,36,0,5.0
83247,813,549.96,0.46,176.33,174,4,83,971.52,194,3347,3335,4,5,,,3,,0,35,32,34,0,4.0
83253,813,427.25,0.46,176.33,45,2,107,485.76,194,3347,3335,4,5,,,3,,0,35,8,14,0,2.0
83254,813,959.29,1.11,425.98,94,2,111,495.24,194,3347,3335,4,5,,,3,,0,35,29,8,0,3.5
83256,813,946.36,0.85,327.55,185,2,117,485.76,194,3347,3335,4,5,,,3,,0,35,2,5,0,2.0
83257,813,472.72,1.11,425.98,48,3,120,742.86,194,3347,3335,4,5,,,3,,0,35,17,8,0,4.0
83261,813,943.36,2.16,830.86,53,1,132,263.41,194,3347,3335,4,5,,,3,,0,35,12,14,0,2.0
83265,813,470.16,0.65,250.68,194,4,145,241.56,194,3347,3335,4,5,,,3,,0,35,7,14,0,2.0
83266,813,756.3,1.02,392.76,61,1,149,139.1,194,3347,3335,4,5,,,3,,0,35,17,23,0,2.5
83274,813,1666.23,1.46,562.14,72,3,181,939.06,194,3347,3335,4,5,,,3,,0,35,8,5,0,2.0
83285,814,1041.65,0.86,331.89,136,3,175,497.97,194,3347,3335,4,5,,,3,,0,35,6,34,0,3.5
83287,814,861.9,0.86,331.89,74,3,183,497.97,194,3347,3335,4,5,,,3,,0,35,32,38,0,2.5
83288,814,879.87,0.85,327.55,78,2,187,278.2,194,3347,3335,4,5,,,3,,0,35,27,30,0,2.5
83297,814,1195.26,1.26,486.52,80,2,24,625.66,194,3347,3335,4,5,,,3,,0,35,16,7,0,3.5
83301,814,598.61,0.46,176.33,20,1,40,242.88,194,3347,3335,4,5,,,3,,0,35,1,6,0,2.0
83302,814,427.25,0.46,176.33,120,4,44,971.52,194,3347,3335,4,5,,,3,,0,35,18,36,0,5.0
83305,814,1376.09,1.69,650.1,26,2,56,120.78,194,3347,3335,4,5,,,3,,0,35,42,18,0,2.0
83311,814,701.29,0.85,327.55,133,4,80,971.52,194,3347,3335,4,5,,,3,,0,35,17,1,0,4.0
83315,814,712.64,1.55,597.61,116,4,96,663.96,194,3347,3335,4,5,,,3,,0,35,35,8,0,3.5
83319,814,332.1,0.46,176.33,103,1,112,242.88,194,3347,3335,4,5,,,3,,0,35,7,40,0,2.5
83327,814,549.96,0.46,176.33,57,2,136,485.76,194,3347,3335,4,5,,,3,,0,35,35,20,0,3.5
83328,814,1427.22,1.04,401.66,109,1,139,263.41,194,3347,3335,4,5,,,3,,0,35,36,28,0,2.0
83331,814,472.72,1.11,425.98,62,1,150,247.62,145,2672,547,2,0,3.0,476.0,1,6416.0,2,18,38,1,2,3.0
83335,814,1132.81,2.1,808.85,66,4,166,1252.08,194,3347,3335,4,5,,,3,,0,35,10,11,0,3.5
83336,814,730.43,1.02,392.76,70,4,170,556.4,165,1433,1266,1,0,5.0,181.0,2,5186.0,2,7,1,0,5,3.0
83339,814,748.52,0.65,250.68,73,2,182,120.78,194,3347,3335,4,5,,,3,,0,35,15,14,0,2.0
83343,814,1088.87,1.44,555.74,198,3,198,938.49,194,3347,3335,4,5,,,3,,0,35,22,42,0,2.0
83348,814,563.23,0.58,222.67,8,2,19,625.66,194,3347,3335,4,5,,,3,,0,35,4,7,0,2.0
83349,814,930.12,1.55,597.61,12,1,23,165.99,194,3347,3335,4,5,,,3,,0,35,4,27,0,2.0
83352,814,301.61,0.46,176.33,15,3,35,624.12,194,3347,3335,4,5,,,3,,0,35,40,23,0,2.0
83353,814,361.68,0.46,176.33,19,3,39,624.12,194,3347,3335,4,5,,,3,,0,35,31,4,0,2.0
83354,814,1145.72,1.26,486.52,114,3,43,938.49,194,3347,3335,4,5,,,3,,0,35,19,30,0,2.5
83356,814,706.36,1.11,425.98,21,1,51,247.62,194,3347,3335,4,5,,,3,,0,35,29,6,0,2.0
83357,814,611.4,0.46,176.33,25,1,55,208.04,194,3347,3335,4,5,,,3,,0,35,2,34,0,3.5
83360,814,755.71,1.55,595.03,183,4,67,663.96,65,816,95,3,0,5.0,360.0,0,4280.0,2,3,34,10,2,2.0
83362,814,869.13,2.1,808.85,82,2,75,626.04,194,3347,3335,4,5,,,3,,0,35,7,1,0,3.5
83363,814,1387.89,1.69,650.1,128,4,79,241.56,194,3347,3335,4,5,,,3,,0,35,3,27,0,2.5
83365,814,660.25,0.65,250.68,35,4,87,241.56,194,3347,3335,4,5,,,3,,0,35,31,23,0,2.0
83367,814,748.52,0.65,250.68,108,1,95,60.39,194,3347,3335,4,5,,,3,,0,35,18,17,0,3.0
83375,814,846.03,0.86,331.89,51,1,123,165.99,194,3347,3335,4,5,,,3,,0,35,31,37,0,2.0
83376,814,668.19,0.44,168.22,122,2,126,120.78,194,3347,3335,4,5,,,3,,0,35,4,12,0,2.0
83377,814,1145.72,1.26,486.52,167,1,129,312.83,194,3347,3335,4,5,,,3,,0,35,33,20,0,5.0
83380,814,962.54,1.02,392.76,104,4,138,832.16,194,3347,3335,4,5,,,3,,0,35,10,22,0,4.0
83385,814,873.07,1.84,709.37,135,3,157,939.06,194,3347,3335,4,5,,,3,,0,35,24,33,0,3.0
83386,814,1554.92,1.84,709.37,181,3,161,939.06,194,3347,3335,4,5,,,3,,0,35,33,0,0,3.5
83394,814,946.36,0.85,327.55,150,1,193,242.88,194,3347,3335,4,5,,,3,,0,35,30,22,0,2.5
83395,814,335.16,0.44,168.22,195,4,197,241.56,194,3347,3335,4,5,,,3,,0,35,15,6,0,2.0
83396,814,1286.63,1.43,550.69,2,1,2,247.62,194,3347,3335,4,5,,,3,,0,35,16,19,0,3.5
83398,814,706.36,1.11,425.98,125,1,10,247.62,194,3347,3335,4,5,,,3,,0,35,28,11,0,2.0
83400,814,947.95,1.46,562.14,7,2,18,626.04,194,3347,3335,4,5,,,3,,0,35,12,31,0,2.0
83403,814,1666.23,1.46,562.14,151,2,30,626.04,194,3347,3335,4,5,,,3,,0,35,43,4,0,1.5
83404,814,367.22,0.44,168.22,14,4,34,241.56,194,3347,3335,4,5,,,3,,0,35,37,33,0,2.5
83419,814,1570.02,1.84,709.37,102,1,94,313.02,194,3347,3335,4,5,,,3,,0,35,3,13,0,2.5
83420,814,604.14,1.44,555.74,147,3,98,938.49,194,3347,3335,4,5,,,3,,0,35,27,33,0,2.5
83421,814,563.23,0.58,222.67,192,1,102,312.83,194,3347,3335,4,5,,,3,,0,35,23,21,0,2.0
83430,814,932.87,0.85,327.55,52,1,131,242.88,194,3347,3335,4,5,,,3,,0,35,9,7,0,2.0
83433,814,1192.62,1.43,550.69,140,3,140,742.86,194,3347,3335,4,5,,,3,,0,35,33,7,0,3.5
83435,814,535.95,0.46,176.33,60,4,148,971.52,194,3347,3335,4,5,,,3,,0,35,37,37,0,2.0
83437,814,406.36,0.58,222.67,130,2,156,625.66,194,3347,3335,4,5,,,3,,0,35,8,33,0,2.5
83438,814,1723.71,2.16,830.86,176,2,160,526.82,194,3347,3335,4,5,,,3,,0,35,19,26,0,2.0
83439,814,1148.78,0.85,327.55,64,2,164,278.2,194,3347,3335,4,5,,,3,,0,35,5,14,0,2.5
83442,814,1269.73,1.02,392.76,156,1,176,208.04,194,3347,3335,4,5,,,3,,0,35,24,5,0,2.5
83443,814,884.4,1.84,709.37,71,4,180,1252.08,194,3347,3335,4,5,,,3,,0,35,33,12,0,3.5
83444,814,1007.72,1.55,597.61,75,2,184,331.98,194,3347,3335,4,5,,,3,,0,35,34,28,0,2.0
83445,814,1641.56,1.85,710.57,97,3,188,790.23,194,3347,3335,4,5,,,3,,0,35,11,36,0,3.5
83447,814,1367.6,1.46,562.14,188,1,196,313.02,194,3347,3335,4,5,,,3,,0,35,40,11,0,2.0
83448,814,479.37,0.46,176.33,1,2,1,416.08,194,3347,3335,4,5,,,3,,0,35,21,7,0,1.5
83452,814,530.03,0.85,327.55,6,3,17,728.64,194,3347,3335,4,5,,,3,,0,35,15,20,0,3.5
83455,814,959.79,1.85,710.57,144,2,29,526.82,194,3347,3335,4,5,,,3,,0,35,39,32,0,3.5
83456,814,959.79,1.85,710.57,13,2,33,526.82,194,3347,3335,4,5,,,3,,0,35,34,11,0,2.0
83457,814,630.34,1.02,392.76,17,1,37,139.1,194,3347,3335,4,5,,,3,,0,35,20,20,0,3.5
83458,815,919.89,1.43,550.69,168,2,143,495.24,194,3347,3335,4,5,,,3,,0,35,2,7,0,2.0
83462,815,429.77,0.58,222.67,155,4,159,1251.32,194,3347,3335,4,5,,,3,,0,35,34,26,0,2.0
83463,815,1684.05,2.16,830.86,197,4,163,1053.64,194,3347,3335,4,5,,,3,,0,35,8,8,0,3.5
83471,815,602.12,0.67,257.81,170,4,195,990.48,194,3347,3335,4,5,,,3,,0,35,11,33,0,2.5
83475,815,908.17,1.46,562.14,143,3,12,939.06,194,3347,3335,4,5,,,3,,0,35,29,30,0,2.5
83486,815,879.87,0.85,327.55,26,4,56,556.4,194,3347,3335,4,5,,,3,,0,35,16,29,0,5.0
83488,815,744.11,0.58,222.67,146,1,64,312.83,194,3347,3335,4,5,,,3,,0,35,14,40,0,2.5
83490,816,1041.65,0.86,331.89,59,4,147,663.96,194,3347,3335,4,5,,,3,,0,35,17,17,0,2.0
83492,816,1118.61,1.04,401.66,110,1,155,263.41,194,3347,3335,4,5,,,3,,0,35,28,16,0,2.0
83499,816,602.49,1.44,555.74,74,2,183,625.66,194,3347,3335,4,5,,,3,,0,35,16,0,0,3.5
83501,816,706.36,1.11,425.98,124,4,191,990.48,194,3347,3335,4,5,,,3,,0,35,37,28,0,2.0
83506,816,1124.11,1.44,555.74,143,2,12,625.66,194,3347,3335,4,5,,,3,,0,35,7,22,0,2.5
83515,816,335.16,0.44,168.22,165,2,48,120.78,194,3347,3335,4,5,,,3,,0,35,19,26,0,2.0
83517,816,647.9,1.02,392.76,26,1,56,208.04,194,3347,3335,4,5,,,3,,0,35,16,1,0,5.0
83524,816,1666.23,1.46,562.14,179,2,84,626.04,194,3347,3335,4,5,,,3,,0,35,2,30,0,2.5
83528,816,1744.87,1.85,710.57,161,2,100,526.82,194,3347,3335,4,5,,,3,,0,35,36,15,0,2.0
83532,816,602.12,0.67,257.81,148,2,115,495.24,194,3347,3335,4,5,,,3,,0,35,13,42,0,2.0
83536,816,479.37,0.46,176.33,129,1,127,208.04,194,3347,3335,4,5,,,3,,0,35,19,21,0,2.0
83538,816,946.36,0.85,327.55,54,2,133,485.76,194,3347,3335,4,5,,,3,,0,35,3,21,0,2.5
83545,816,1118.61,1.04,401.66,141,1,158,263.41,153,1695,274,0,2,2.0,73.0,1,915.0,3,0,33,24,2,3.0
83550,817,1427.22,1.04,401.66,155,3,159,790.23,194,3347,3335,4,5,,,3,,0,35,0,2,0,3.5
83552,817,1554.92,1.84,709.37,67,1,167,313.02,194,3347,3335,4,5,,,3,,0,35,4,9,0,2.0
83554,817,1174.97,2.1,808.85,136,2,175,626.04,194,3347,3335,4,5,,,3,,0,35,42,26,0,2.0
83557,817,451.41,0.46,176.33,78,1,187,208.04,194,3347,3335,4,5,,,3,,0,35,30,20,0,3.5
83558,817,1400.35,1.04,401.66,124,2,191,526.82,194,3347,3335,4,5,,,3,,0,35,43,2,0,3.0
83560,817,660.25,0.65,250.68,0,3,0,181.17,194,3347,3335,4,5,,,3,,0,35,35,3,0,3.5
83562,817,697.51,1.43,550.69,98,2,8,495.24,194,3347,3335,4,5,,,3,,0,35,3,21,0,2.5
83563,817,697.51,1.43,550.69,143,2,12,495.24,194,3347,3335,4,5,,,3,,0,35,1,33,0,2.5
83566,817,660.25,0.65,250.68,80,3,24,181.17,194,3347,3335,4,5,,,3,,0,35,4,22,0,2.5
83567,817,835.21,1.44,555.74,126,1,28,312.83,194,3347,3335,4,5,,,3,,0,35,18,41,0,3.5
83568,817,752.27,1.02,392.76,172,1,32,139.1,194,3347,3335,4,5,,,3,,0,35,16,26,0,3.5
83569,817,1554.92,1.84,709.37,16,3,36,939.06,194,3347,3335,4,5,,,3,,0,35,13,20,0,3.5
83570,817,827.12,1.26,486.52,20,4,40,1251.32,194,3347,3335,4,5,,,3,,0,35,38,37,0,2.0
83571,817,1088.87,1.44,555.74,120,4,44,1251.32,194,3347,3335,4,5,,,3,,0,35,13,16,0,2.0
83573,818,852.18,2.1,808.85,168,1,143,313.02,194,3347,3335,4,5,,,3,,0,35,9,16,0,2.0
83576,818,1314.05,1.55,595.03,110,1,155,165.99,194,3347,3335,4,5,,,3,,0,35,1,3,0,3.5
83578,818,623.33,0.85,327.55,197,2,163,278.2,194,3347,3335,4,5,,,3,,0,35,35,27,0,2.0
83579,818,756.3,1.02,392.76,67,3,167,417.3,194,3347,3335,4,5,,,3,,0,35,44,0,0,2.0
83581,818,846.03,0.86,331.89,136,3,175,497.97,194,3347,3335,4,5,,,3,,0,35,21,11,0,1.5
83583,818,1314.05,1.55,595.03,74,3,183,497.97,194,3347,3335,4,5,,,3,,0,35,12,38,0,2.0
83585,818,719.91,0.85,327.55,124,1,191,242.88,194,3347,3335,4,5,,,3,,0,35,13,16,0,2.0
83586,818,964.83,2.16,830.86,170,3,195,790.23,194,3347,3335,4,5,,,3,,0,35,20,17,0,1.5
83587,818,548.62,1.11,425.98,0,4,0,990.48,194,3347,3335,4,5,,,3,,0,35,9,27,0,2.0
83589,818,1533.42,1.26,486.52,98,2,8,625.66,194,3347,3335,4,5,,,3,,0,35,30,8,0,3.5
83590,818,380.32,0.46,176.33,143,2,12,485.76,194,3347,3335,4,5,,,3,,0,35,8,33,0,2.5
83591,818,908.17,1.46,562.14,189,3,16,939.06,194,3347,3335,4,5,,,3,,0,35,35,4,0,2.0
83595,818,750.92,1.69,650.1,172,4,32,241.56,194,3347,3335,4,5,,,3,,0,35,25,27,0,2.0
83597,818,1464.89,1.26,486.52,20,1,40,312.83,194,3347,3335,4,5,,,3,,0,35,44,39,0,2.0
83605,818,898.46,1.43,550.69,30,3,72,742.86,194,3347,3335,4,5,,,3,,0,35,9,40,0,2.5
83607,818,869.13,2.1,808.85,133,4,80,1252.08,78,1410,2313,1,0,2.0,321.0,1,7563.0,2,9,1,39,2,2.0
83612,818,774.57,1.55,595.03,161,4,100,663.96,194,3347,3335,4,5,,,3,,0,35,35,13,0,2.0
83624,819,898.46,1.43,550.69,110,2,155,495.24,194,3347,3335,4,5,,,3,,0,35,14,18,0,2.0
83626,820,1102.93,1.55,595.03,59,1,147,165.99,194,3347,3335,4,5,,,3,,0,35,28,25,0,2.0
83630,820,717.04,1.55,597.61,197,1,163,165.99,194,3347,3335,4,5,,,3,,0,35,10,6,0,3.5
83633,820,447.53,0.44,168.22,136,1,175,60.39,170,1403,2503,2,1,3.0,91.0,0,1795.0,1,26,29,30,5,3.333333333333333
83638,820,873.07,1.84,709.37,170,1,195,313.02,194,3347,3335,4,5,,,3,,0,35,35,32,0,3.5
83642,820,427.25,0.46,176.33,143,2,12,485.76,194,3347,3335,4,5,,,3,,0,35,20,34,0,3.5
83644,820,1174.97,2.1,808.85,9,2,20,626.04,194,3347,3335,4,5,,,3,,0,35,21,1,0,3.0
83647,820,1400.35,1.04,401.66,172,4,32,1053.64,194,3347,3335,4,5,,,3,,0,35,35,35,0,2.5
83651,820,730.43,1.02,392.76,165,4,48,556.4,194,3347,3335,4,5,,,3,,0,35,36,42,0,2.0
83652,820,1540.6,1.84,709.37,22,1,52,313.02,194,3347,3335,4,5,,,3,,0,35,23,1,0,3.5
83653,820,301.61,0.46,176.33,26,1,56,208.04,194,3347,3335,4,5,,,3,,0,35,2,33,0,2.5
83654,820,742.94,0.67,257.81,101,3,60,742.86,59,714,1583,1,4,1.0,446.0,1,9920.0,2,0,16,29,2,4.0
83655,820,1119.47,1.44,555.74,146,4,64,1251.32,62,2046,937,0,3,5.0,96.0,2,1256.0,3,18,0,26,2,2.0
83657,820,1570.02,1.84,709.37,30,4,72,1252.08,70,1244,287,3,2,2.0,256.0,0,3019.0,1,6,39,12,2,2.0
83659,820,602.49,1.44,555.74,133,2,80,625.66,194,3347,3335,4,5,,,3,,0,35,18,35,0,4.0
83660,820,1718.28,1.46,562.14,179,3,84,939.06,194,3347,3335,4,5,,,3,,0,35,15,8,0,3.5
83661,820,863.8,0.85,327.55,36,2,88,278.2,194,3347,3335,4,5,,,3,,0,35,17,41,0,2.5
83663,820,1286.63,1.43,550.69,116,1,96,247.62,194,3347,3335,4,5,,,3,,0,35,10,12,0,3.5
83673,820,1666.23,1.46,562.14,175,4,130,1252.08,194,3347,3335,4,5,,,3,,0,35,20,36,0,3.5
83676,820,602.12,0.67,257.81,109,2,139,495.24,194,3347,3335,4,5,,,3,,0,35,7,37,0,2.0
83678,820,743.6,1.04,401.66,58,3,146,790.23,194,3347,3335,4,5,,,3,,0,35,17,32,0,4.0
83680,820,530.03,0.85,327.55,96,1,154,242.88,194,3347,3335,4,5,,,3,,0,35,24,27,0,2.5
83682,820,750.92,1.69,650.1,187,2,162,120.78,194,3347,3335,4,5,,,3,,0,35,12,38,0,2.0
83685,820,1723.71,2.16,830.86,123,1,174,263.41,194,3347,3335,4,5,,,3,,0,35,20,14,0,2.0
83686,820,576.66,0.46,176.33,169,3,178,624.12,194,3347,3335,4,5,,,3,,0,35,4,18,0,2.0
83688,820,406.36,0.58,222.67,77,2,186,625.66,194,3347,3335,4,5,,,3,,0,35,35,8,0,3.5
83690,820,380.32,0.46,176.33,157,1,194,242.88,194,3347,3335,4,5,,,3,,0,35,23,33,0,2.5
83693,820,873.07,1.84,709.37,86,2,7,626.04,194,3347,3335,4,5,,,3,,0,35,16,22,0,4.0
83695,820,879.87,0.85,327.55,177,1,15,139.1,194,3347,3335,4,5,,,3,,0,35,7,26,0,2.0
83696,820,549.96,0.46,176.33,8,1,19,242.88,194,3347,3335,4,5,,,3,,0,35,37,9,0,2.0
83699,820,906.59,1.02,392.76,158,4,31,832.16,194,3347,3335,4,5,,,3,,0,35,12,0,0,2.0
83704,820,1174.97,2.1,808.85,21,1,51,313.02,194,3347,3335,4,5,,,3,,0,35,16,15,0,3.5
83706,820,1286.63,1.43,550.69,92,4,59,990.48,194,3347,3335,4,5,,,3,,0,35,26,3,0,5.0
83707,820,1041.65,0.86,331.89,137,1,63,165.99,194,3347,3335,4,5,,,3,,0,35,9,28,0,2.0
83708,820,1007.72,1.55,597.61,183,2,67,331.98,194,3347,3335,4,5,,,3,,0,35,1,10,0,2.0
83710,820,611.4,0.46,176.33,82,2,75,416.08,194,3347,3335,4,5,,,3,,0,35,14,36,0,3.5
83711,820,1666.23,1.46,562.14,128,4,79,1252.08,194,3347,3335,4,5,,,3,,0,35,1,39,0,2.0
83714,820,774.57,1.55,595.03,39,1,91,165.99,88,2066,1263,0,2,5.0,316.0,2,3024.0,1,32,31,17,2,1.666666666666667
83715,820,1189.86,1.55,597.61,108,2,95,331.98,194,3347,3335,4,5,,,3,,0,35,25,34,0,3.5
83719,820,1118.61,1.04,401.66,94,3,111,790.23,194,3347,3335,4,5,,,3,,0,35,15,11,0,2.0
83720,820,1186.15,1.02,392.76,139,3,114,624.12,194,3347,3335,4,5,,,3,,0,35,0,20,0,3.5
83723,820,446.73,1.02,392.76,51,4,123,556.4,194,3347,3335,4,5,,,3,,0,35,22,21,0,2.0
83724,820,563.23,0.58,222.67,122,4,126,1251.32,194,3347,3335,4,5,,,3,,0,35,11,4,0,2.0
83726,820,1714.75,2.16,830.86,53,2,132,526.82,194,3347,3335,4,5,,,3,,0,35,2,39,0,2.0
83730,820,744.11,0.58,222.67,194,1,145,312.83,194,3347,3335,4,5,,,3,,0,35,4,33,0,2.5
83734,820,1148.78,0.85,327.55,181,4,161,556.4,194,3347,3335,4,5,,,3,,0,35,17,9,0,2.5
83743,820,922.87,1.85,710.57,195,1,197,263.41,194,3347,3335,4,5,,,3,,0,35,29,15,0,2.0
83744,820,861.9,0.86,331.89,2,2,2,331.98,194,3347,3335,4,5,,,3,,0,35,37,18,0,2.0
83747,820,1540.6,1.84,709.37,171,2,14,626.04,194,3347,3335,4,5,,,3,,0,35,11,36,0,3.5
83749,820,884.4,1.84,709.37,11,2,22,626.04,194,3347,3335,4,5,,,3,,0,35,27,4,0,2.0
83754,820,846.03,0.86,331.89,107,3,42,497.97,194,3347,3335,4,5,,,3,,0,35,10,11,0,3.5
83759,820,367.22,0.44,168.22,132,1,62,60.39,194,3347,3335,4,5,,,3,,0,35,42,33,0,2.5
83762,820,1314.05,1.55,595.03,32,3,74,497.97,194,3347,3335,4,5,,,3,,0,35,4,35,0,2.5
83766,820,446.73,1.02,392.76,38,1,90,139.1,194,3347,3335,4,5,,,3,,0,35,13,6,0,2.0
83770,820,806.91,0.58,222.67,44,1,106,312.83,194,3347,3335,4,5,,,3,,0,35,2,12,0,2.0
83773,820,756.3,1.02,392.76,180,3,116,417.3,194,3347,3335,4,5,,,3,,0,35,11,34,0,3.5
83774,820,1499.93,2.1,808.85,47,4,119,1252.08,194,3347,3335,4,5,,,3,,0,35,6,28,0,2.0
83782,820,546.04,0.65,250.68,186,2,144,120.78,194,3347,3335,4,5,,,3,,0,35,13,29,0,3.5
83785,820,756.3,1.02,392.76,130,1,156,139.1,194,3347,3335,4,5,,,3,,0,35,26,7,0,3.5
83787,820,611.4,0.46,176.33,64,4,164,832.16,194,3347,3335,4,5,,,3,,0,35,43,17,0,1.0
83788,820,535.95,0.46,176.33,68,1,168,242.88,163,2979,1332,0,4,5.0,472.0,2,4249.0,2,14,42,22,2,2.333333333333333
83794,820,752.27,1.02,392.76,142,3,192,417.3,194,3347,3335,4,5,,,3,,0,35,32,28,0,2.5
83797,820,1684.05,2.16,830.86,5,1,5,263.41,194,3347,3335,4,5,,,3,,0,35,22,4,0,2.0
83798,821,598.61,0.46,176.33,168,2,143,485.76,194,3347,3335,4,5,,,3,,0,35,8,1,0,3.5
83801,821,879.87,0.85,327.55,110,4,155,556.4,194,3347,3335,4,5,,,3,,0,35,28,34,0,3.5
83802,821,829.91,1.26,486.52,155,4,159,1251.32,154,2867,62,2,2,5.0,384.0,0,5488.0,1,24,29,38,1,1.666666666666667
83803,822,438.74,0.44,168.22,168,2,143,120.78,194,3347,3335,4,5,,,3,,0,35,13,3,0,3.5
83805,822,1554.92,1.84,709.37,63,2,151,626.04,194,3347,3335,4,5,,,3,,0,35,1,10,0,2.0
83816,822,1306.8,1.04,401.66,170,3,195,790.23,194,3347,3335,4,5,,,3,,0,35,32,6,0,2.5
83817,822,1427.22,1.04,401.66,0,3,0,790.23,194,3347,3335,4,5,,,3,,0,35,1,5,0,2.0
83818,822,393.84,0.67,257.81,4,1,4,247.62,194,3347,3335,4,5,,,3,,0,35,30,38,0,2.0
83820,822,1286.63,1.43,550.69,143,3,12,742.86,194,3347,3335,4,5,,,3,,0,35,32,25,0,2.5
83836,822,1021.53,1.69,650.1,88,1,76,60.39,194,3347,3335,4,5,,,3,,0,35,33,23,0,3.5
83841,822,1145.72,1.26,486.52,116,2,96,625.66,93,591,1361,1,4,5.0,257.0,1,6723.0,2,13,7,3,2,3.0
83852,822,1159.84,1.02,392.76,54,3,133,624.12,194,3347,3335,4,5,,,3,,0,35,20,37,0,2.0
83860,822,588.14,1.02,392.76,187,3,162,417.3,194,3347,3335,4,5,,,3,,0,35,16,16,0,3.5
83871,822,1020.42,0.85,327.55,86,2,7,278.2,7,58,2772,3,0,4.0,358.0,1,4204.0,3,7,14,10,5,3.0
83872,822,701.29,0.85,327.55,131,1,11,242.88,194,3347,3335,4,5,,,3,,0,35,25,16,0,2.0
83875,822,1400.35,1.04,401.66,12,2,23,526.82,194,3347,3335,4,5,,,3,,0,35,10,24,0,3.5
83876,822,1666.23,1.46,562.14,113,4,27,1252.08,194,3347,3335,4,5,,,3,,0,35,25,35,0,2.5
83878,822,1314.05,1.55,595.03,15,4,35,663.96,194,3347,3335,4,5,,,3,,0,35,12,6,0,2.0
83883,823,756.3,1.02,392.76,63,4,151,556.4,194,3347,3335,4,5,,,3,,0,35,39,37,0,2.0
83884,823,406.36,0.58,222.67,110,3,155,938.49,150,2739,131,0,0,5.0,435.0,2,3968.0,2,2,29,15,2,2.0
83890,823,1723.71,2.16,830.86,182,3,179,790.23,194,3347,3335,4,5,,,3,,0,35,27,28,0,2.0
83901,823,1116.83,1.69,650.1,80,4,24,241.56,194,3347,3335,4,5,,,3,,0,35,14,42,0,2.0
83905,823,447.53,0.44,168.22,20,1,40,60.39,194,3347,3335,4,5,,,3,,0,35,13,31,0,2.0
83911,823,875.41,1.44,555.74,146,2,64,625.66,194,3347,3335,4,5,,,3,,0,35,9,13,0,2.0
83913,823,1190.94,1.55,597.61,30,3,72,497.97,194,3347,3335,4,5,,,3,,0,35,43,23,0,1.5
83914,823,602.12,0.67,257.81,88,2,76,495.24,194,3347,3335,4,5,,,3,,0,35,44,27,0,2.0
83916,823,301.61,0.46,176.33,179,4,84,832.16,194,3347,3335,4,5,,,3,,0,35,39,3,0,3.5
83917,823,869.13,2.1,808.85,36,4,88,1252.08,194,3347,3335,4,5,,,3,,0,35,28,30,0,2.5
83919,823,488.57,0.85,327.55,116,1,96,242.88,93,1688,2875,3,1,4.0,204.0,1,2663.0,3,29,10,28,2,3.0
83930,823,367.22,0.44,168.22,54,2,133,120.78,194,3347,3335,4,5,,,3,,0,35,15,2,0,3.5
83932,823,957.68,1.11,425.98,109,3,139,742.86,194,3347,3335,4,5,,,3,,0,35,42,19,0,2.0
83936,823,1195.26,1.26,486.52,96,1,154,312.83,194,3347,3335,4,5,,,3,,0,35,19,0,0,2.0
83938,823,429.77,0.58,222.67,187,2,162,625.66,194,3347,3335,4,5,,,3,,0,35,23,0,0,2.0
83939,823,447.53,0.44,168.22,66,1,166,60.39,194,3347,3335,4,5,,,3,,0,35,12,12,0,2.0
83941,823,727.31,0.67,257.81,123,1,174,247.62,194,3347,3335,4,5,,,3,,0,35,1,37,0,2.0
83943,823,1092.94,0.86,331.89,73,3,182,497.97,194,3347,3335,4,5,,,3,,0,35,1,4,0,2.0
83949,823,1370.17,1.46,562.14,86,4,7,1252.08,194,3347,3335,4,5,,,3,,0,35,36,27,0,2.0
83952,823,852.18,2.1,808.85,8,4,19,1252.08,194,3347,3335,4,5,,,3,,0,35,6,14,0,2.0
83954,823,472.72,1.11,425.98,113,1,27,247.62,194,3347,3335,4,5,,,3,,0,35,24,41,0,2.5
83960,823,953.32,0.65,250.68,21,3,51,181.17,194,3347,3335,4,5,,,3,,0,35,43,36,0,3.0
83963,823,583.17,0.85,327.55,137,2,63,278.2,194,3347,3335,4,5,,,3,,0,35,0,20,0,3.5
83964,823,1189.86,1.55,597.61,183,2,67,331.98,194,3347,3335,4,5,,,3,,0,35,3,36,0,4.0
83966,823,1499.93,2.1,808.85,82,2,75,626.04,194,3347,3335,4,5,,,3,,0,35,30,21,0,2.0
83967,823,930.12,1.55,597.61,128,3,79,497.97,194,3347,3335,4,5,,,3,,0,35,24,4,0,2.5
83971,823,748.52,0.65,250.68,108,2,95,120.78,92,1626,516,1,2,1.0,339.0,0,7766.0,2,16,40,21,2,2.0
