travelCode,User_ID,Departure,Arrival,flightType,Flight_price,Flight_duration,Flight_Distance,Flight_agency,Departure_date
78107,758,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,06/11/2020
78111,758,Sao Paulo (SP),Natal (RN),premium,719.91,0.85,327.55,CloudFy,07/09/2020
78113,758,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,23/07/2020
78115,758,Sao Paulo (SP),Natal (RN),firstClass,946.36,0.85,327.55,CloudFy,08/06/2020
78120,758,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,09/10/2020
78121,758,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,17/09/2020
78125,758,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,15/10/2020
78135,758,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,24/12/2020
78136,758,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,31/12/2020
78137,758,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,01/07/2021
78148,758,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,25/03/2021
78153,758,Natal (RN),Sao Paulo (SP),firstClass,1142.29,0.85,327.55,FlyingDrops,29/04/2021
78158,758,Natal (RN),Rio de Janeiro (RJ),economic,774.57,1.55,595.03,CloudFy,06/03/2021
78162,758,Natal (RN),Salvador (BH),firstClass,1641.56,1.85,710.57,Rainbow,07/01/2021
78164,758,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,15/07/2021
78168,758,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,08/12/2021
78170,759,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,10/03/2019
78171,759,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,10/10/2019
78178,759,Natal (RN),Florianopolis (SC),firstClass,1540.6,1.84,709.37,FlyingDrops,28/11/2019
78183,759,Sao Paulo (SP),Campo Grande (MS),premium,438.74,0.44,168.22,Rainbow,01/02/2020
78186,759,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,23/01/2020
78195,759,Sao Paulo (SP),Campo Grande (MS),premium,447.53,0.44,168.22,CloudFy,26/03/2020
78201,759,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,05/07/2020
78203,759,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,21/05/2020
78213,759,Sao Paulo (SP),Rio de Janeiro (RJ),economic,593.13,0.86,331.89,CloudFy,30/07/2020
78226,760,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,10/10/2019
78229,760,Sao Paulo (SP),Natal (RN),firstClass,943.18,0.85,327.55,FlyingDrops,31/10/2019
78234,760,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,12/05/2019
78239,760,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,01/09/2020
78242,760,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,30/01/2020
78243,760,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,02/06/2020
78246,760,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,27/02/2020
78249,760,Natal (RN),Campo Grande (MS),firstClass,979.56,0.65,250.68,FlyingDrops,19/03/2020
78254,760,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,23/04/2020
78256,760,Sao Paulo (SP),Campo Grande (MS),economic,367.22,0.44,168.22,Rainbow,05/07/2020
78259,760,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,28/05/2020
78260,760,Sao Paulo (SP),Rio de Janeiro (RJ),premium,846.03,0.86,331.89,CloudFy,06/04/2020
78266,760,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,16/07/2020
78270,760,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,13/08/2020
78273,760,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,09/03/2020
78277,760,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,10/01/2020
78278,760,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,10/08/2020
78285,760,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,26/11/2020
78287,760,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,12/10/2020
78292,760,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,14/01/2021
78294,760,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,28/01/2021
78295,760,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,02/04/2021
78298,760,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,25/02/2021
78299,760,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,03/04/2021
78300,760,Aracaju (SE),Rio de Janeiro (RJ),premium,1007.72,1.55,597.61,CloudFy,03/11/2021
78302,760,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,25/03/2021
78304,760,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,04/08/2021
78309,760,Natal (RN),Salvador (BH),economic,922.87,1.85,710.57,CloudFy,13/05/2021
78310,760,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,20/05/2021
78314,760,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,17/06/2021
78316,760,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,07/01/2021
78317,760,Natal (RN),Rio de Janeiro (RJ),premium,1100.85,1.55,595.03,Rainbow,07/08/2021
78319,760,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,22/07/2021
78321,760,Natal (RN),Campo Grande (MS),premium,748.52,0.65,250.68,CloudFy,08/05/2021
78326,760,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,09/09/2021
78327,760,Natal (RN),Salvador (BH),premium,1289.31,1.85,710.57,CloudFy,16/09/2021
78330,760,Natal (RN),Rio de Janeiro (RJ),economic,774.57,1.55,595.03,CloudFy,10/07/2021
78332,760,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,21/10/2021
78333,760,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,28/10/2021
78335,760,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,11/11/2021
78338,760,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,12/02/2021
78340,760,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,16/12/2021
78342,760,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1041.65,0.86,331.89,FlyingDrops,30/12/2021
78349,760,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,17/02/2022
78351,761,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,10/03/2019
78358,761,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,21/11/2019
78360,761,Sao Paulo (SP),Rio de Janeiro (RJ),economic,625.5,0.86,331.89,Rainbow,12/05/2019
78368,761,Sao Paulo (SP),Brasilia (DF),premium,586.06,0.67,257.81,Rainbow,30/01/2020
78369,761,Natal (RN),Rio de Janeiro (RJ),firstClass,1375.48,1.55,595.03,FlyingDrops,02/06/2020
78372,761,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,27/02/2020
78375,761,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,19/03/2020
78378,761,Natal (RN),Rio de Janeiro (RJ),economic,774.57,1.55,595.03,CloudFy,04/09/2020
78386,761,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,06/04/2020
78387,761,Sao Paulo (SP),Natal (RN),premium,719.91,0.85,327.55,CloudFy,06/11/2020
78389,761,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,25/06/2020
78391,761,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,07/09/2020
78393,761,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,23/07/2020
78394,761,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,30/07/2020
78396,761,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,13/08/2020
78409,761,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,11/12/2020
78411,761,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,26/11/2020
78422,761,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,02/11/2021
78426,761,Sao Paulo (SP),Campo Grande (MS),premium,438.74,0.44,168.22,Rainbow,03/11/2021
78429,761,Aracaju (SE),Brasilia (DF),firstClass,959.29,1.11,425.98,Rainbow,04/01/2021
78431,761,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,15/04/2021
78436,761,Natal (RN),Campo Grande (MS),economic,470.16,0.65,250.68,Rainbow,20/05/2021
78438,761,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,06/03/2021
78441,761,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,24/06/2021
78443,761,Natal (RN),Recife (PE),premium,563.23,0.58,222.67,CloudFy,07/08/2021
78449,761,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,19/08/2021
78450,761,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,26/08/2021
78451,761,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,09/02/2021
78454,761,Sao Paulo (SP),Florianopolis (SC),firstClass,1684.14,1.46,562.14,CloudFy,23/09/2021
78458,761,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,21/10/2021
78459,761,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,28/10/2021
78464,762,Sao Paulo (SP),Rio de Janeiro (RJ),economic,593.13,0.86,331.89,CloudFy,10/03/2019
78473,762,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,12/05/2019
78474,762,Sao Paulo (SP),Rio de Janeiro (RJ),premium,846.03,0.86,331.89,CloudFy,12/12/2019
78476,762,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,26/12/2019
78478,762,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,01/09/2020
78479,762,Sao Paulo (SP),Brasilia (DF),economic,393.84,0.67,257.81,Rainbow,16/01/2020
78482,762,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,02/06/2020
78486,762,Natal (RN),Rio de Janeiro (RJ),premium,1102.93,1.55,595.03,CloudFy,03/05/2020
78494,762,Sao Paulo (SP),Salvador (BH),firstClass,1306.8,1.04,401.66,CloudFy,30/04/2020
78495,762,Natal (RN),Rio de Janeiro (RJ),firstClass,1375.48,1.55,595.03,FlyingDrops,05/07/2020
78497,762,Natal (RN),Aracaju (SE),firstClass,576.66,0.46,176.33,CloudFy,21/05/2020
78499,762,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,06/04/2020
78503,762,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,07/02/2020
78508,763,Natal (RN),Brasilia (DF),economic,686.79,1.43,550.69,Rainbow,10/03/2019
78509,763,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,10/10/2019
78514,763,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,14/11/2019
78517,763,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,12/05/2019
78523,763,Natal (RN),Rio de Janeiro (RJ),premium,1102.93,1.55,595.03,CloudFy,16/01/2020
78524,763,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,23/01/2020
78528,763,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,20/02/2020
78531,763,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,03/12/2020
78533,763,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,26/03/2020
78537,763,Sao Paulo (SP),Florianopolis (SC),premium,1367.6,1.46,562.14,Rainbow,23/04/2020
78539,763,Sao Paulo (SP),Natal (RN),economic,530.03,0.85,327.55,Rainbow,05/07/2020
78541,763,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,21/05/2020
78545,763,Sao Paulo (SP),Natal (RN),economic,530.03,0.85,327.55,Rainbow,18/06/2020
78546,763,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,25/06/2020
78552,763,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,08/06/2020
78553,763,Sao Paulo (SP),Salvador (BH),premium,1118.61,1.04,401.66,CloudFy,13/08/2020
78559,763,Aracaju (SE),Salvador (BH),firstClass,1684.05,2.16,830.86,CloudFy,24/09/2020
78562,763,Natal (RN),Salvador (BH),premium,1315.97,1.85,710.57,Rainbow,15/10/2020
78566,763,Sao Paulo (SP),Florianopolis (SC),firstClass,1718.28,1.46,562.14,Rainbow,11/12/2020
78574,763,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,01/07/2021
78579,763,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,02/11/2021
78581,763,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,25/02/2021
78582,763,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,03/04/2021
78587,763,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,04/08/2021
78591,763,Sao Paulo (SP),Rio de Janeiro (RJ),economic,593.13,0.86,331.89,CloudFy,05/06/2021
78594,763,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,27/05/2021
78597,763,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,17/06/2021
78598,763,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,24/06/2021
78599,763,Natal (RN),Florianopolis (SC),firstClass,1554.92,1.84,709.37,Rainbow,07/01/2021
78609,763,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,09/09/2021
78621,763,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,12/02/2021
78625,763,Natal (RN),Aracaju (SE),firstClass,611.59,0.46,176.33,FlyingDrops,30/12/2021
78627,763,Sao Paulo (SP),Florianopolis (SC),firstClass,1666.23,1.46,562.14,FlyingDrops,13/01/2022
78630,763,Sao Paulo (SP),Salvador (BH),firstClass,1427.22,1.04,401.66,FlyingDrops,02/03/2022
78632,763,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,17/02/2022
78633,763,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,24/02/2022
78637,763,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,24/03/2022
78639,763,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,04/07/2022
78640,763,Aracaju (SE),Natal (RN),firstClass,577.71,0.46,176.33,FlyingDrops,14/04/2022
78644,763,Sao Paulo (SP),Recife (PE),economic,827.12,1.26,486.52,Rainbow,05/12/2022
78648,763,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,06/09/2022
78658,763,Sao Paulo (SP),Rio de Janeiro (RJ),economic,593.13,0.86,331.89,CloudFy,18/08/2022
78662,763,Aracaju (SE),Natal (RN),firstClass,598.61,0.46,176.33,CloudFy,15/09/2022
78671,763,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,17/11/2022
78672,763,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,24/11/2022
78673,763,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,12/01/2022
78676,764,Aracaju (SE),Natal (RN),premium,535.95,0.46,176.33,CloudFy,10/10/2019
78687,764,Natal (RN),Rio de Janeiro (RJ),premium,1100.85,1.55,595.03,Rainbow,26/12/2019
78697,764,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,03/05/2020
78698,764,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,03/12/2020
78701,764,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,04/02/2020
78707,764,Sao Paulo (SP),Salvador (BH),economic,743.6,1.04,401.66,Rainbow,14/05/2020
78709,764,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,28/05/2020
78712,764,Sao Paulo (SP),Natal (RN),premium,701.29,0.85,327.55,Rainbow,18/06/2020
78719,765,Natal (RN),Rio de Janeiro (RJ),premium,1100.85,1.55,595.03,Rainbow,31/10/2019
78720,765,Aracaju (SE),Salvador (BH),economic,943.36,2.16,830.86,Rainbow,11/07/2019
78724,765,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,12/05/2019
78727,765,Sao Paulo (SP),Campo Grande (MS),economic,367.22,0.44,168.22,Rainbow,26/12/2019
78728,765,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,01/02/2020
78734,765,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,13/02/2020
78736,765,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,27/02/2020
78749,765,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,28/05/2020
78755,765,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,07/09/2020
78759,765,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,08/06/2020
78762,765,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,27/08/2020
78778,765,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,17/12/2020
78780,765,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,31/12/2020
78781,765,Sao Paulo (SP),Campo Grande (MS),economic,335.16,0.44,168.22,CloudFy,01/07/2021
78786,765,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,02/11/2021
78787,765,Natal (RN),Florianopolis (SC),economic,884.4,1.84,709.37,Rainbow,18/02/2021
78789,765,Natal (RN),Salvador (BH),firstClass,1641.56,1.85,710.57,Rainbow,03/04/2021
78791,765,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,18/03/2021
78799,765,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,13/05/2021
78802,765,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,06/03/2021
78804,765,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,17/06/2021
78805,765,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,24/06/2021
78806,765,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,07/01/2021
78809,765,Natal (RN),Recife (PE),firstClass,744.11,0.58,222.67,CloudFy,22/07/2021
78811,765,Natal (RN),Florianopolis (SC),premium,1212.58,1.84,709.37,Rainbow,08/05/2021
78813,765,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,19/08/2021
78814,765,Aracaju (SE),Sao Paulo (SP),firstClass,752.27,1.02,392.76,Rainbow,26/08/2021
78815,765,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,09/02/2021
78820,765,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,10/07/2021
78826,765,Sao Paulo (SP),Florianopolis (SC),economic,908.17,1.46,562.14,Rainbow,18/11/2021
78830,765,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,16/12/2021
78835,765,Natal (RN),Salvador (BH),firstClass,1747.31,1.85,710.57,CloudFy,20/01/2022
78840,765,Natal (RN),Salvador (BH),economic,959.79,1.85,710.57,Rainbow,24/02/2022
78841,765,Natal (RN),Salvador (BH),firstClass,1744.87,1.85,710.57,FlyingDrops,03/03/2022
78848,765,Natal (RN),Florianopolis (SC),firstClass,1570.02,1.84,709.37,CloudFy,21/04/2022
78849,765,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,28/04/2022
78850,765,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,05/05/2022
78858,766,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,11/07/2019
78860,766,Natal (RN),Aracaju (SE),premium,451.41,0.46,176.33,CloudFy,21/11/2019
78865,766,Sao Paulo (SP),Salvador (BH),economic,743.6,1.04,401.66,Rainbow,26/12/2019
78868,766,Aracaju (SE),Rio de Janeiro (RJ),economic,717.04,1.55,597.61,CloudFy,16/01/2020
78875,766,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,03/05/2020
78876,766,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,03/12/2020
78878,766,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,26/03/2020
78880,766,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,04/09/2020
78886,766,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,21/05/2020
78887,766,Natal (RN),Sao Paulo (SP),firstClass,1020.42,0.85,327.55,CloudFy,28/05/2020
78890,766,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,18/06/2020
78892,766,Aracaju (SE),Sao Paulo (SP),premium,588.14,1.02,392.76,Rainbow,07/02/2020
78893,766,Sao Paulo (SP),Aracaju (SE),firstClass,1269.73,1.02,392.76,FlyingDrops,07/09/2020
78894,766,Aracaju (SE),Florianopolis (SC),economic,869.13,2.1,808.85,CloudFy,16/07/2020
78895,766,Sao Paulo (SP),Campo Grande (MS),firstClass,595.09,0.44,168.22,Rainbow,23/07/2020
78899,766,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,20/08/2020
78903,766,Natal (RN),Campo Grande (MS),premium,660.25,0.65,250.68,Rainbow,17/09/2020
78906,766,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,10/08/2020
78915,766,Sao Paulo (SP),Natal (RN),firstClass,932.87,0.85,327.55,Rainbow,12/10/2020
78919,766,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,01/07/2021
78920,766,Natal (RN),Sao Paulo (SP),economic,583.17,0.85,327.55,Rainbow,14/01/2021
78937,766,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,13/05/2021
78938,766,Sao Paulo (SP),Rio de Janeiro (RJ),economic,593.13,0.86,331.89,CloudFy,20/05/2021
78939,766,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,27/05/2021
78940,766,Sao Paulo (SP),Campo Grande (MS),premium,447.53,0.44,168.22,CloudFy,06/03/2021
78941,766,Sao Paulo (SP),Natal (RN),firstClass,932.87,0.85,327.55,Rainbow,06/10/2021
78944,766,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,07/01/2021
78948,766,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,29/07/2021
78949,766,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,08/05/2021
78953,766,Sao Paulo (SP),Recife (PE),economic,829.91,1.26,486.52,CloudFy,09/02/2021
78954,766,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,09/09/2021
78957,766,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,30/09/2021
78958,766,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,10/07/2021
78965,766,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,25/11/2021
78966,766,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,12/02/2021
78968,766,Sao Paulo (SP),Campo Grande (MS),firstClass,668.19,0.44,168.22,FlyingDrops,16/12/2021
78969,766,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,23/12/2021
78978,766,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,24/02/2022
78979,766,Sao Paulo (SP),Aracaju (SE),firstClass,1159.84,1.02,392.76,Rainbow,03/03/2022
78987,766,Sao Paulo (SP),Campo Grande (MS),economic,367.22,0.44,168.22,Rainbow,28/04/2022
78989,766,Natal (RN),Salvador (BH),premium,1315.97,1.85,710.57,Rainbow,05/12/2022
78996,766,Aracaju (SE),Campo Grande (MS),premium,1116.83,1.69,650.1,Rainbow,30/06/2022
78997,766,Sao Paulo (SP),Natal (RN),economic,488.57,0.85,327.55,CloudFy,07/07/2022
79000,766,Natal (RN),Campo Grande (MS),firstClass,953.32,0.65,250.68,CloudFy,28/07/2022
79003,766,Natal (RN),Campo Grande (MS),firstClass,855.82,0.65,250.68,Rainbow,18/08/2022
79005,766,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,09/01/2022
79007,766,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,15/09/2022
79019,766,Sao Paulo (SP),Rio de Janeiro (RJ),firstClass,1041.65,0.86,331.89,FlyingDrops,12/08/2022
79020,766,Sao Paulo (SP),Campo Grande (MS),firstClass,563.0,0.44,168.22,CloudFy,15/12/2022
79025,766,Aracaju (SE),Natal (RN),economic,332.1,0.46,176.33,CloudFy,19/01/2023
79034,766,Natal (RN),Salvador (BH),economic,922.87,1.85,710.57,CloudFy,23/03/2023
79037,766,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,13/04/2023
